"source","target","id","developer_comments"
"ELIZABETH_FOE_FOLLOW_END_2_0","哎呀…… 
F.O.E似乎放弃了追踪。 ","ELIZABETH_FOE_FOLLOW_END_2_0","机翻辅助：

哎呀…… 
F.O.E似乎放弃了追踪。 

哎……
F.O.E好像放弃跟踪了。 

哎呀……好像F.O.E放弃了跟踪。"
"THEODOR_FOE_FOLLOW_END_2_0","身手真好，真了不起。 ","THEODOR_FOE_FOLLOW_END_2_0","机翻辅助：

身手真好，真了不起。 

漂亮的身体动作，不愧是。 

风度翩翩，风度翩翩。"
"ELIZABETH_FOE_FOLLOW_END_3_0","紧急状态解除。 ","ELIZABETH_FOE_FOLLOW_END_3_0","机翻辅助：

紧急状态解除。 

解除授权。 

紧急解除。"
"THEODOR_FOE_FOLLOW_END_3_0","成功将F.O.E引开。 
 ","THEODOR_FOE_FOLLOW_END_3_0","机翻辅助：

成功将F.O.E引开。 
 


成功把F.O.E拉开了呢。 

成功地拉开了F.O.E。"
"ELIZABETH_KANSI_REACTION_0","请小心别被灯光照到。 
 ","ELIZABETH_KANSI_REACTION_0","机翻辅助：

请小心别被灯光照到。 
 

请前进，不要被灯光照亮。
 

为了不被灯光照射，请前进。"
"THEODOR_KANSI_REACTION_1_0","别被灯光照到。 
 ","THEODOR_KANSI_REACTION_1_0","机翻辅助：

别被灯光照到。 
 

为了不被灯光照射
前进吧。 

不要被灯光照亮
前进。"
"ELIZABETH_KANSI_REACTION_2_0","为了不被发现，
蹑手蹑脚。 ","ELIZABETH_KANSI_REACTION_2_0","机翻辅助：

为了不被发现，
蹑手蹑脚。 

为了不被发现，
蹑手蹑脚，蹑手蹑脚。 

蹑手蹑脚，小心前进。"
"THEODOR_KANSI_REACTION_2_0","蹑手蹑脚前进吧。 ","THEODOR_KANSI_REACTION_2_0","机翻辅助：

蹑手蹑脚前进吧。 

悄悄地走吧。 

蹑手蹑脚地前进。"
"ELIZABETH_KANSI_REACTION_3_0","只要避开灯光， 
就不会被发现。 ","ELIZABETH_KANSI_REACTION_3_0","机翻辅助：

只要避开灯光， 
就不会被发现。 

如果避开灯光走的话
也不会被发现吧。 

避开灯光走的话
也不会找到吧。"
"THEODOR_KANSI_REACTION_3_0","请避开那个灯光。 ","THEODOR_KANSI_REACTION_3_0","机翻辅助：

请避开那个灯光。 

请避开那盏灯。 

请避开那个灯。"
"ELIZABETH_DENKISAKU_REAC_0","这是……难道是调教装置！？ ","ELIZABETH_DENKISAKU_REAC_0","机翻辅助：

这是……难道是调教装置！？"
"THEODOR_DENKISAKU_REACTI_0","不关掉电源就无法前进。  ","THEODOR_DENKISAKU_REACTI_0","机翻辅助：

不关掉电源就无法前进。  

不关灯的话不能前进哦。 

不断电就无法前进。"
"ELIZABETH_DENKISAKU_REAC_2_0","找找看有没有开关可以关掉电源。
 ","ELIZABETH_DENKISAKU_REAC_2_0","机翻辅助：

找找看有没有开关可以关掉电源。
 

让我们寻找那边的关灯开关。
 

找找那边的开关吧。"
"THEODOR_DENKISAKU_REACTI_2_0","应该有开关才对…… ","THEODOR_DENKISAKU_REACTI_2_0","机翻辅助：

应该有开关才对…… 

应该在哪里有开关…… 

哪里应该有开关……"
"ELIZABETH_DENKISAKU_REAC_3_0","哎呀，那个电击， 
不知道有多少伏特？ ","ELIZABETH_DENKISAKU_REAC_3_0","机翻辅助：

哎呀，那个电击， 
不知道有多少伏特？ 

嗯，那个垫底，
有多少伏特呢？ 

嗯，那个哔哩哔哩，有多少伏特呢？"
"THEODOR_DENKISAKU_REACTI_3_0","是电栅栏吗？简直就像姐姐的…… 
不，没事。 ","THEODOR_DENKISAKU_REACTI_3_0","机翻辅助：

是电栅栏吗？简直就像姐姐的…… 
不，没事。 

是电栅栏吗……简直就像姐姐的……
不，没什么。 

电栅栏吗……简直就像姐姐的……不，没什么。"
"ELIZABETH_KYOUHU_REACTIO_0","裙摆飘飘～ 
是杀必死时间。 ","ELIZABETH_KYOUHU_REACTIO_0","机翻辅助：

裙摆飘飘～ 
是杀必死时间。 

裙子飘飘～
服务时间到了。 

是裙子翩翩起舞～
服务时间。"
"THEODOR_KYOUHU_REACTION__0","请小心强风！ ","THEODOR_KYOUHU_REACTION__0","机翻辅助：

请小心强风！ 

小心刮大风！ 

小心暴风！"
"ELIZABETH_KYOUHU_REACTIO_2_0","前进的方向由风决定。 ","ELIZABETH_KYOUHU_REACTIO_2_0","机翻辅助：

前进的方向由风决定。 

目的地取决于风向。 

去的地方要看风。"
"THEODOR_KYOUHU_REACTION__2_0","请顺着风的流向前进。 ","THEODOR_KYOUHU_REACTION__2_0","机翻辅助：

请顺着风的流向前进。 

请随风而去。 

请乘着风的流动。"
"ELIZABETH_KYOUHU_REACTIO_3_0","哎～呀～ ","ELIZABETH_KYOUHU_REACTIO_3_0","机翻辅助：

哎～呀～ 

啊～啊～"
"THEODOR_KYOUHU_REACTION__3_0","啊！好强的风！ ","THEODOR_KYOUHU_REACTION__3_0","机翻辅助：

啊！好强的风！ 

啊！好厉害的风！ 

啊！好大的风！"
"ELIZABETH_STAIR_FIND_1_0","请看右手边～那里是楼梯～
 ","ELIZABETH_STAIR_FIND_1_0","机翻辅助：

请看右手边～那里是楼梯～
 

请看右手。那边是楼梯。"
"THEODOR_STAIR_FIND_1_0","姐姐，楼梯在正面耶…… ","THEODOR_STAIR_FIND_1_0","机翻辅助：

姐姐，楼梯在正面耶…… 

姐姐，楼梯看起来在正面…… 

姐姐，你看楼梯在正面……"
"ELIZABETH_STAIR_FIND_2_0","上楼～下楼～ ","ELIZABETH_STAIR_FIND_2_0","机翻辅助：

上楼～下楼～ 

往上走，也往下走。 

我要上去，也要下去。"
"THEODOR_STAIR_FIND_2_0","啊，那是楼梯！ ","THEODOR_STAIR_FIND_2_0","机翻辅助：

啊，那是楼梯！"
"ELIZABETH_STAIR_FIND_3_0","哎呀，是楼梯呢。 ","ELIZABETH_STAIR_FIND_3_0","机翻辅助：

哎呀，是楼梯呢。 

哎呀，是楼梯。 

哎呀，在楼梯上。"
"THEODOR_STAIR_FIND_3_0","不愧是姐姐，观察力真敏锐。 ","THEODOR_STAIR_FIND_3_0","机翻辅助：

不愧是姐姐，观察力真敏锐。 

不愧是姐姐，敏锐的观察眼。 

不愧是姐姐，观察力很敏锐。"
"ELIZABETH_TREASURE_FIND__0","前方发现宝箱。 ","ELIZABETH_TREASURE_FIND__0","机翻辅助：

前方发现宝箱。 

前面确认了宝箱。 

确认了前方的宝箱。"
"THEODOR_TREASURE_FIND_1_0","太好了！是宝箱耶！ ","THEODOR_TREASURE_FIND_1_0","机翻辅助：

太好了！是宝箱耶！ 

做到了！宝箱哟！ 

做了！宝箱！"
"ELIZABETH_TREASURE_FIND__2_0","那是
所谓的宝物吗？ ","ELIZABETH_TREASURE_FIND__2_0","机翻辅助：

那是
所谓的宝物吗？ 

那就是
宝贝吗？ 

那就是所谓的宝物吗？"
"THEODOR_TREASURE_FIND_2_0","宝箱里面是什么呢？ ","THEODOR_TREASURE_FIND_2_0","机翻辅助：

宝箱里面是什么呢？ 

我很在意宝箱里的东西。 

很在意宝箱的内容。"
"ELIZABETH_TREASURE_FIND__3_0","我想要宝箱里面
有薯片或章鱼烧。 ","ELIZABETH_TREASURE_FIND__3_0","机翻辅助：

我想要宝箱里面
有薯片或章鱼烧。 

我想要百宝箱里的东西是薯片或章鱼烧。
 

我想买薯片或章鱼烧。"
"THEODOR_TREASURE_FIND_3_0","啊，是宝箱呢，好兴奋哦。 ","THEODOR_TREASURE_FIND_3_0","机翻辅助：

啊，是宝箱呢，好兴奋哦。 

啊，是宝箱啊，很兴奋。 

啊，是百宝箱啊，好兴奋啊。"
"ELIZABETH_CHECK_WALL_1_0","这附近好像有什么…… ","ELIZABETH_CHECK_WALL_1_0","机翻辅助：

这附近好像有什么…… 

这是附近好像有什么…… 

这，附近好像有什么东西……"
"THEODOR_CHECK_WALL_1_0","啊，那里好像有什么！ ","THEODOR_CHECK_WALL_1_0","机翻辅助：

啊，那里好像有什么！ 

啊，那边有什么东西！"
"ELIZABETH_CHECK_WALL_2_0","这附近有令人在意的地方。 ","ELIZABETH_CHECK_WALL_2_0","机翻辅助：

这附近有令人在意的地方。 

这个周围，有在意的地方。 

这周围有让我在意的地方。"
"THEODOR_CHECK_WALL_2_0","那个……要不要稍微调查一下？） ","THEODOR_CHECK_WALL_2_0","机翻辅助：

那个……要不要稍微调查一下？） 

那个……要不要查一下？ 

那是……要不要稍微调查一下？"
"ELIZABETH_CHECK_WALL_3_0","我感觉到附近好像有什么。
 ","ELIZABETH_CHECK_WALL_3_0","机翻辅助：

我感觉到附近好像有什么。
 


感觉附近好像有什么东西。 

我感觉到附近好像有什么事。"
"THEODOR_CHECK_WALL_3_0","附近好像有什么。） ","THEODOR_CHECK_WALL_3_0","机翻辅助：

附近好像有什么。） 

我感觉附近好像有什么事。 

我感觉附近好像有什么东西。"
"ELIZABETH_SWITCH_FIND_1_0","发现开关了。） ","ELIZABETH_SWITCH_FIND_1_0","机翻辅助：

发现开关了。） 

确认了开关。"
"THEODOR_SWITCH_FIND_1_0","有开关，要按吗？ ","THEODOR_SWITCH_FIND_1_0","机翻辅助：

有开关，要按吗？ 

有开关，怎么办？"
"ELIZABETH_SWITCH_FIND_2_0","那里是
开关。） ","ELIZABETH_SWITCH_FIND_2_0","机翻辅助：

那里是
开关。） 

那里有
开关。"
"THEODOR_SWITCH_FIND_2_0","要按那个开关吗？ ","THEODOR_SWITCH_FIND_2_0","机翻辅助：

要按那个开关吗？ 

要按一下那个开关吗？"
"ELIZABETH_SWITCH_FIND_3_0","有开关。
要按吗？要按吗？ ","ELIZABETH_SWITCH_FIND_3_0","机翻辅助：

有开关。
要按吗？要按吗？"
"THEODOR_SWITCH_FIND_3_0","那里好像是开关。） ","THEODOR_SWITCH_FIND_3_0","机翻辅助：

那里好像是开关。） 

那边那个好像是个开关。 

那里好像有开关。"
"ELIZABETH_SHORTCUT_FIND__0","附近的墙壁
可以轻松通过。） ","ELIZABETH_SHORTCUT_FIND__0","机翻辅助：

附近的墙壁
可以轻松通过。） 

附近的墙壁。
可以通过。 

附近的墙壁。
可以顺利通过。"
"THEODOR_SHORTCUT_FIND_1_0","这面墙……好像有什么哦。 ","THEODOR_SHORTCUT_FIND_1_0","机翻辅助：

这面墙……好像有什么哦。 

这堵墙……好像有什么事。"
"ELIZABETH_SHORTCUT_FIND__2_0","不过，那面墙壁……
可疑到不行。 ","ELIZABETH_SHORTCUT_FIND__2_0","机翻辅助：

不过，那面墙壁……
可疑到不行。 

嗯，那堵墙……
很奇怪。 

唉，那堵墙……真是太可疑了。"
"THEODOR_SHORTCUT_FIND_2_0","要不要调查一下那面墙壁？ ","THEODOR_SHORTCUT_FIND_2_0","机翻辅助：

要不要调查一下那面墙壁？ 

要不要调查一下那里的墙壁？ 

不查一下那边的墙壁吗？"
"ELIZABETH_SHORTCUT_FIND__3_0","
我的直觉告诉我，附近有可以通过的墙。 ","ELIZABETH_SHORTCUT_FIND__3_0","机翻辅助：


我的直觉告诉我，附近有可以通过的墙。 

我的直觉告诉我，附近有可以通行的墙壁。
 

我的直觉告诉我附近有一堵墙可以通过。"
"THEODOR_SHORTCUT_FIND_3_0","前方的墙壁似乎有什么东西。 ","THEODOR_SHORTCUT_FIND_3_0","机翻辅助：

前方的墙壁似乎有什么东西。 

前面的墙壁好像有什么。 

前方的墙上好像有什么东西。"
"ELIZABETH_PARTY_DEAD_1_0","这是……祈祷吧……西奥…… ","ELIZABETH_PARTY_DEAD_1_0","机翻辅助：

这是……祈祷吧……西奥……"
"THEODOR_PARTY_DEAD_1_0","各、各位！？没事吧！？ ","THEODOR_PARTY_DEAD_1_0","机翻辅助：

各、各位！？没事吧！？ 

大家好！？没事吧！？ 

各位、各位！？你没事吧！？"
"ELIZABETH_PARTY_DEAD_2_0","我们先重整态势吧
。 ","ELIZABETH_PARTY_DEAD_2_0","机翻辅助：

我们先重整态势吧
。 

让我们暂时重整态势吧。
 

暂时重整旗鼓吧。"
"THEODOR_PARTY_DEAD_2_0","也请考虑撤退。 ","THEODOR_PARTY_DEAD_2_0","机翻辅助：

也请考虑撤退。 

请考虑返回。 

请考虑返航。"
"ELIZABETH_PARTY_DEAD_3_0","欲速则不达。 ","ELIZABETH_PARTY_DEAD_3_0","机翻辅助：

欲速则不达。"
"THEODOR_PARTY_DEAD_3_0","首先，我们先赶快恢复吧。 ","THEODOR_PARTY_DEAD_3_0","机翻辅助：

首先，我们先赶快恢复吧。 

首先，赶紧恢复吧。 

首先，尽快恢复吧。"
"ELIZABETH_FOE_WARNING_NE_0","暂时先不要战斗。 ","ELIZABETH_FOE_WARNING_NE_0","机翻辅助：

暂时先不要战斗。 

请暂时注意战斗。"
"THEODOR_FOE_WARNING_NEAR_0","F.O.E还在追我们。 ","THEODOR_FOE_WARNING_NEAR_0","机翻辅助：

F.O.E还在追我们。 

还有F.O.E在追赶。 

F.O.E还在追。"
"ELIZABETH_FOE_WARNING_NE_2_0","那么
，接下来是追踪F.O.E。 ","ELIZABETH_FOE_WARNING_NE_2_0","机翻辅助：

那么
，接下来是追踪F.O.E。 

那么，
接下来是F.O.E的跟踪。 

接下来是F.O.E的跟踪。"
"THEODOR_FOE_WARNING_NEAR_2_0","真是不肯放弃呢…… ","THEODOR_FOE_WARNING_NEAR_2_0","机翻辅助：

真是不肯放弃呢…… 

放弃不好啊…… 

不好意思放弃啊……"
"ELIZABETH_FOE_WARNING_NE_3_0","F.O.E似乎还在追踪我们…… ","ELIZABETH_FOE_WARNING_NE_3_0","机翻辅助：

F.O.E似乎还在追踪我们…… 

F.O.E继续跟踪的样子…… 

F.O.E持续跟踪的样子……"
"THEODOR_FOE_WARNING_NEAR_3_0","各位请小心。 ","THEODOR_FOE_WARNING_NEAR_3_0","机翻辅助：

各位请小心。 

各位，请注意。 

请大家小心。"
"ELIZABETH_PARTY_HPTP10_1_0","这是……！？
紧、紧急状况。 ","ELIZABETH_PARTY_HPTP10_1_0","机翻辅助：

这是……！？
紧、紧急状况。 

这是……！？
来，有紧急情况。 

这是……！？下、有紧急事态。"
"THEODOR_PARTY_HPTP10_1_0","姐姐，冷静点
，我们先重整态势吧。 ","THEODOR_PARTY_HPTP10_1_0","机翻辅助：

姐姐，冷静点
，我们先重整态势吧。 

姐姐，冷静下来，
首先调整好状态吧。 

姐姐，冷静下来，先做好准备吧。"
"ELIZABETH_PARTY_HPTP10_2_0","西奥，准备迎接他们。 ","ELIZABETH_PARTY_HPTP10_2_0","机翻辅助：

西奥，准备迎接他们。 

西奥，准备迎接您。 

西奥，准备迎接你。"
"THEODOR_PARTY_HPTP10_2_0","我很担心各位的体力消耗
，要不要先回去一趟？","THEODOR_PARTY_HPTP10_2_0","机翻辅助：

我很担心各位的体力消耗
，要不要先回去一趟？

担心大家的消耗，
回来一次怎么样？

担心大家的消耗，
能不能回去一趟？"
"ELIZABETH_PARTY_HPTP10_3_0","各位的体力
，似乎已经到达极限了。 ","ELIZABETH_PARTY_HPTP10_3_0","机翻辅助：

各位的体力
，似乎已经到达极限了。 

各位的消耗达到了极限。
 

大家的消耗达到了极限。"
"THEODOR_PARTY_HPTP10_3_0","姐姐似乎希望撤退。 ","THEODOR_PARTY_HPTP10_3_0","机翻辅助：

姐姐似乎希望撤退。 

姐姐好像希望回归。 

姐姐似乎希望我回来。"
"ELIZABETH_PARTY_HP10_1_0","哎呀……到极限了吗？ ","ELIZABETH_PARTY_HP10_1_0","机翻辅助：

哎呀……到极限了吗？ 

啊……是极限了吗？"
"THEODOR_PARTY_HP10_1_0","各位的体力消耗相当严重。 ","THEODOR_PARTY_HP10_1_0","机翻辅助：

各位的体力消耗相当严重。 

大家的体力消耗好像很显著。 

大家的体力消耗明显。"
"ELIZABETH_PARTY_HP10_2_0","各位的体力，已经面临危～险！ ","ELIZABETH_PARTY_HP10_2_0","机翻辅助：

各位的体力，已经面临危～险！ 

大家的体力，向麦克斯冲刺！ 

大家的体力，max ！"
"THEODOR_PARTY_HP10_2_0","请尽快恢复体力。 ","THEODOR_PARTY_HP10_2_0","机翻辅助：

请尽快恢复体力。 

赶紧恢复吧。 

赶快恢复吧。"
"ELIZABETH_PARTY_HP10_3_0","各位的体力所剩无几
，已经少到微乎其微了。 ","ELIZABETH_PARTY_HP10_3_0","机翻辅助：

各位的体力所剩无几
，已经少到微乎其微了。 

大家的体力只剩下一点点了。
只有麻雀的眼泪。 

大家的体力所剩无几。只有麻雀的眼泪。"
"THEODOR_PARTY_HP10_3_0","请优先恢复伤势。 ","THEODOR_PARTY_HP10_3_0","机翻辅助：

请优先恢复伤势。 

请优先恢复受伤。 

请优先恢复您的伤。"
"ELIZABETH_1PERSON_HPTP10_0","哪位来回复～！回复～！ ","ELIZABETH_1PERSON_HPTP10_0","机翻辅助：

哪位来回复～！回复～！ 

谁恢复了～！恢复！ 

谁来回复～！请回复～！"
"THEODOR_1PERSON_HPTP10_1_0","自身的气力、体力
是不是所剩无几了呢？ ","THEODOR_1PERSON_HPTP10_1_0","机翻辅助：

自身的气力、体力
是不是所剩无几了呢？ 

您自己的精力、体力
是不是所剩无几了？ 

您自己的精力和体力是不是只剩下一点点了？"
"ELIZABETH_1PERSON_HPTP10_2_0","您的身心似乎都已到达极限…… ","ELIZABETH_1PERSON_HPTP10_2_0","机翻辅助：

您的身心似乎都已到达极限…… 

自己的心和身体都是极限的样子…… 

自己的身心都达到极限的样子……"
"THEODOR_1PERSON_HPTP10_2_0","
要不要回复一下体力呢？ ","THEODOR_1PERSON_HPTP10_2_0","机翻辅助：


要不要回复一下体力呢？ 

仅仅是体力
恢复一下怎么样？ 

哪怕只是体力
恢复一下怎么样？"
"ELIZABETH_1PERSON_HPTP10_3_0","您回去时，我会支援您。
……西奥会。） ","ELIZABETH_1PERSON_HPTP10_3_0","机翻辅助：

您回去时，我会支援您。
……西奥会。） 

返回时，支持。
……西奥。 

我们会在您回国的时候提供帮助。
……西奥加。"
"THEODOR_1PERSON_HPTP10_3_0","您看起来已经连站着都很勉强了……
要不要重整态势呢？ ","THEODOR_1PERSON_HPTP10_3_0","机翻辅助：

您看起来已经连站着都很勉强了……
要不要重整态势呢？ 

站着好不容易的样子……
重新站起来怎么样？ 

勉强站着的样子……
重新振作起来怎么样？"
"ELIZABETH_PARTY_TP10_1_0","坦白说，
我觉得您还是快点回去比较好……） ","ELIZABETH_PARTY_TP10_1_0","机翻辅助：

坦白说，
我觉得您还是快点回去比较好……） 

说实话，一下子就回来
好吗…… 

老实说，马上就回来了……"
"THEODOR_PARTY_TP10_1_0","各位的气力所剩无几……
您打算怎么做呢？ ","THEODOR_PARTY_TP10_1_0","机翻辅助：

各位的气力所剩无几……
您打算怎么做呢？ 

大家的气力所剩无几……
怎么办？ 

大家的精力所剩无几……
怎么办？"
"ELIZABETH_PARTY_TP10_2_0","最终奥义，豁出去乱打一通！
……那样我会很困扰，所以请您回去。 ","ELIZABETH_PARTY_TP10_2_0","机翻辅助：

最终奥义，豁出去乱打一通！
……那样我会很困扰，所以请您回去。 

最终奥义，碰碎吧！
……那就麻烦了，请回去吧。 

最终奥义，击中并粉碎！
……那就麻烦了，请您回去吧。"
"THEODOR_PARTY_TP10_2_0","考虑到剩余的气力……
还是改变作战计划吧。 ","THEODOR_PARTY_TP10_2_0","机翻辅助：

考虑到剩余的气力……
还是改变作战计划吧。 

考虑到剩下的气力，
变更作战计划吧。 

考虑到剩下的精力，改变作战计划吧。"
"ELIZABETH_PARTY_TP10_3_0","剩余的气力
还是留着回去比较好吧。 ","ELIZABETH_PARTY_TP10_3_0","机翻辅助：

剩余的气力
还是留着回去比较好吧。 

剩下的精力，
为了回归而留下比较好吧。 

剩下的气力，留给归来就好了吧。"
"THEODOR_PARTY_TP10_3_0","不愧是姐姐！真是个好建议！ ","THEODOR_PARTY_TP10_3_0","机翻辅助：

不愧是姐姐！真是个好建议！ 

不愧是姐姐！好的建议！ 

不愧是姐姐！很好的建议！"
"ELIZABETH_1PERSON_HP10_1_0","逞强只是匹夫之勇哦。
请重整态势。 ","ELIZABETH_1PERSON_HP10_1_0","机翻辅助：

逞强只是匹夫之勇哦。
请重整态势。 

乱搞是蛮勇的。
请重建。 

胡来就是蛮勇。请重整。"
"THEODOR_1PERSON_HP10_1_0","请留意自身的体力。 ","THEODOR_1PERSON_HP10_1_0","机翻辅助：

请留意自身的体力。 

请注意自己的体力。"
"ELIZABETH_1PERSON_HP10_2_0","体力似乎所剩无几……
请不要勉强。） ","ELIZABETH_1PERSON_HP10_2_0","机翻辅助：

体力似乎所剩无几……
请不要勉强。） 

体力微乎其微……
请不要勉强。 

体力不太好……请不要勉强。"
"THEODOR_1PERSON_HP10_2_0","首先希望您能回复自身。） ","THEODOR_1PERSON_HP10_2_0","机翻辅助：

首先希望您能回复自身。） 

首先希望您自己恢复健康。 

首先希望您能早日康复。"
"ELIZABETH_1PERSON_HP10_3_0","各位并没有那么脆弱哦。 ","ELIZABETH_1PERSON_HP10_3_0","机翻辅助：

各位并没有那么脆弱哦。 

大家可没有那么柔软。 

大家都不是那么软的。"
"THEODOR_1PERSON_HP10_3_0","那个，体力没问题吗？ ","THEODOR_1PERSON_HP10_3_0","机翻辅助：

那个，体力没问题吗？ 

那个，体力没问题吧？ 

那个，你的体力没问题吧？"
"ELIZABETH_1PERSON_TP10_1_0","
我看到您的气力已到极限。） ","ELIZABETH_1PERSON_TP10_1_0","机翻辅助：


我看到您的气力已到极限。） 

看得出您自己的气力已经到了极限。
 

您自己的精力已经到了极限。"
"THEODOR_1PERSON_TP10_1_0","改变战术应该会比较好吧。 ","THEODOR_1PERSON_TP10_1_0","机翻辅助：

改变战术应该会比较好吧。 

改变战术比较好吧。"
"ELIZABETH_1PERSON_TP10_2_0","西奥。
这里就交给各位判断吧。 ","ELIZABETH_1PERSON_TP10_2_0","机翻辅助：

西奥。
这里就交给各位判断吧。 

西奥。
这里就交给大家来判断吧。 

西奥。这里就交给大家来判断吧。"
"THEODOR_1PERSON_TP10_2_0","啊，气力还撑得住吗？） ","THEODOR_1PERSON_TP10_2_0","机翻辅助：

啊，气力还撑得住吗？） 

啊，还有力气吗？ 

啊，有力气吗？"
"ELIZABETH_1PERSON_TP10_3_0","站起来！站起来啊！
是的。 ","ELIZABETH_1PERSON_TP10_3_0","机翻辅助：

站起来！站起来啊！
是的。 

站起来！站起来！
。 

站起来！站起来！
是的。"
"THEODOR_1PERSON_TP10_3_0","气力用尽……了吗？ ","THEODOR_1PERSON_TP10_3_0","机翻辅助：

气力用尽……了吗？ 

是精力耗尽了吗？ 

筋疲力尽了……是吗？"
"ELIZABETH_ITEM_90_BATTLE_0","拿不动的道具就用
丢丢丢。 ","ELIZABETH_ITEM_90_BATTLE_0","机翻辅助：

拿不动的道具就用
丢丢丢。 

拿不完的物品是
口袋妖怪。 

拿不动的物品是
poi poi poi。"
"THEODOR_ITEM_90_BATTLE_1_0","姐姐！？那是我珍藏的！？ ","THEODOR_ITEM_90_BATTLE_1_0","机翻辅助：

姐姐！？那是我珍藏的！？ 

姐姐！？那是我的虎子！？ 

姐姐！？那是我的小老虎！？"
"ELIZABETH_ITEM_90_BATTLE_2_0","行李的事就交给我
不肖愚弟西奥多吧。 ","ELIZABETH_ITEM_90_BATTLE_2_0","机翻辅助：

行李的事就交给我
不肖愚弟西奥多吧。 

如果是行李的话，就交给我不肖的弟弟西奥多吧。
 

行李的事，就交给我不肖的愚弟西奥多吧。"
"THEODOR_ITEM_90_BATTLE_2_0","您是不是有很多东西要拿？ ","THEODOR_ITEM_90_BATTLE_2_0","机翻辅助：

您是不是有很多东西要拿？ 

你有没有囤了很多东西？ 

您带的东西不是很多吗？"
"ELIZABETH_ITEM_90_BATTLE_3_0","哎呀，看来您拿不动了呢。 ","ELIZABETH_ITEM_90_BATTLE_3_0","机翻辅助：

哎呀，看来您拿不动了呢。 

哎呀，行李拿不完的样子。 

哎呀，行李拿不动了。"
"THEODOR_ITEM_90_BATTLE_3_0","整理的时候
请来西奥多商店。 ","THEODOR_ITEM_90_BATTLE_3_0","机翻辅助：

整理的时候
请来西奥多商店。 

整理的时候请到我们的西奥多店来。
 

整理的时候请光临我们的百货商店。"
"ELIZABETH_1PERSON_HP80_1_0","正是绝佳状态。 ","ELIZABETH_1PERSON_HP80_1_0","机翻辅助：

正是绝佳状态。 

真是绝·好·调。 

真是绝、好、调。"
"THEODOR_1PERSON_HP80_1_0","各位！真是场精采的战斗！ ","THEODOR_1PERSON_HP80_1_0","机翻辅助：

各位！真是场精采的战斗！ 

各位！精彩的战斗！ 

各位！这是一场精彩的战斗！"
