"source","target","id","developer_comments"
"cmp_performance_JUNPEI_0","月光馆学园高中部二年级生。
容易得意忘形，是特别课外活动部的开心果。
因为得意忘形过头，
经常被由加莉严厉吐槽。","cmp_performance_JUNPEI_0","机翻辅助：

月光馆学园高中部二年级生。
容易得意忘形，是特别课外活动部的开心果。
因为得意忘形过头，
经常被由加莉严厉吐槽。

月光馆学园高等部2年级学生。
调情者是特别课外活动部的气氛制造者。
过于得意忘形，经常受到由加莉的吐槽。


月光馆学园高中部2年级学生。
他是特别课外活动部的活跃分子。
得意忘形，被由加莉严厉地吐槽的事也屡屡。"
"cmp_performance_SANADA_0","月光馆学园高中部三年级生。
除了特别课外活动部以外，也参加拳击社，
担任主将。追求强大的意志比别人强一倍
总是想着要锻炼。","cmp_performance_SANADA_0","机翻辅助：

月光馆学园高中部三年级生。
除了特别课外活动部以外，也参加拳击社，
担任主将。追求强大的意志比别人强一倍
总是想着要锻炼。

月光馆学园高中部3年级学生。
除了特别课外活动部以外，还属于拳击部，并担任队长。追求强度的想法比别人更强烈
经常考虑训练的事情。


月光馆学园高等部3年级学生。
除了特别课外活动部以外，还隶属于拳击部，担任队长。追求坚强的想法比别人强一倍。"
"cmp_performance_MITSURU_0","月光馆学园高中部三年级生。
大企业·桐条集团的千金。
担任学生会长和特别课外活动部的社长。
严以律己律人，文武双全的完美人物。","cmp_performance_MITSURU_0","机翻辅助：

月光馆学园高中部三年级生。
大企业·桐条集团的千金。
担任学生会长和特别课外活动部的社长。
严以律己律人，文武双全的完美人物。

月光馆学园高等部3年级学生。
大企业桐条集团的千金。
担任学生会长和特别课外活动部部长。
他都是文武双全的完美人物。

月光馆学园高中部3年级学生。
大企业·桐条集团的千金。
担任学生会长和特别课外活动部长。
他是一位文武兼备的完美人物。"
"cmp_performance_FUKA_0","月光馆学园高中部二年级生。
个性温顺内敛，但内心坚强。为了能
帮上别人的忙而加入特别课外活动部。
兴趣是玩机械，技术也相当高超。","cmp_performance_FUKA_0","机翻辅助：

月光馆学园高中部二年级生。
个性温顺内敛，但内心坚强。为了能
帮上别人的忙而加入特别课外活动部。
兴趣是玩机械，技术也相当高超。

月光馆学园高等部2年级学生。
虽然很老实，但内心很坚强。以想对谁有用的想法进入特别课外活动部。
喜欢摆弄机器，技术也相当高超。


月光馆学园高中部2年级学生。虽然老实谨慎，但内心很坚强。
为了帮助别人而加入特别课外活动部。喜欢摆弄机械，技术也相当高超。"
"cmp_performance_AEGIS_0","
被桐条集团开发为对抗暗影用的兵器·人型机器人。拥有和人类一样的“心”，
会召唤人格面具战斗。
虽然说话口吻独特，但也能理解动物的语言。","cmp_performance_AEGIS_0","机翻辅助：


被桐条集团开发为对抗暗影用的兵器·人型机器人。拥有和人类一样的“心”，
会召唤人格面具战斗。
虽然说话口吻独特，但也能理解动物的语言。

被桐条集团作为反阴影用的武器
开发的人形机器人。
拥有和人类一样的“心”，召唤人格面具战斗。
虽然是独特的语调，但也能理解动物的语言。

桐条集团的阴影武器
开发的人型机器人。拥有和人类一样的“心”，召唤人格面具进行战斗。
虽然语气独特，但也能理解动物的语言。"
"cmp_performance_AMADA_0","月光馆学园初等部五年级生。
特别课外活动部中最年幼的人格面具使。
言行举止成熟，但其实喜欢特摄和英雄，
也有符合年纪的一面。","cmp_performance_AMADA_0","机翻辅助：

月光馆学园初等部五年级生。
特别课外活动部中最年幼的人格面具使。
言行举止成熟，但其实喜欢特摄和英雄，
也有符合年纪的一面。

月光馆学园初等科5年级学生。
他是特别课外活动部中最年轻的人格面具师。
言行举止像个大人，其实喜欢特摄和英雄
，也有与年龄相符的一面。

月光馆学园初等科5年级学生。
特别课外活动部中最年轻的人格面具使用者。
虽然言行举止很成熟，但实际上也有喜欢特摄和英雄的与年龄相称的一面。"
"cmp_performance_KOROMARU_0","在岩户台·长鸣神社长大的白子柴犬。
为了报答被拯救的恩情而加入特别课外活动部。
现在和社员们一起生活。
名字的汉字写法是“虎狼丸”。","cmp_performance_KOROMARU_0","机翻辅助：

在岩户台·长鸣神社长大的白子柴犬。
为了报答被拯救的恩情而加入特别课外活动部。
现在和社员们一起生活。
名字的汉字写法是“虎狼丸”。

在严户台·长鸣神社长大的阿尔比诺柴犬。
为了报答被帮助的恩情，加入了特别课外活动部。现在和部员们一起生活。
用汉字写名字就是“虎狼丸”。


在严户台长鸣神社长大的白化病柴犬。为了报答恩情，我加入了特别课外活动部。现在和社员们一起生活。名字用汉字写就是“虎狼丸”。"
"cmp_performance_ARAGAKI_0","月光馆学园高中部三年级生。
因为某些原因而休学，但有参加特别课外活动
社。虽然不爱理人，但很会照顾人，
尤其厨艺相当了得。","cmp_performance_ARAGAKI_0","机翻辅助：

月光馆学园高中部三年级生。
因为某些原因而休学，但有参加特别课外活动
社。虽然不爱理人，但很会照顾人，
尤其厨艺相当了得。

月光馆学园高等部3年级学生。
虽然因某种原因休学，但参加了特别课外活动部。虽然不亲切，但很会照顾人。
特别是做菜的手艺相当高超。


月光馆学园高中部3年级学生。因某种原因休学，但参加了特别课外活动部。虽然不太讨人喜欢，但很会照顾人。特别是厨艺相当好。"
"cmp_performance_P3HERO2_0","月光馆学园高中部二年级生。
在特别课外活动部担任队长。
个性开朗积极，很为伙伴着想。
总是戴着耳机。","cmp_performance_P3HERO2_0","机翻辅助：

月光馆学园高中部二年级生。
在特别课外活动部担任队长。
个性开朗积极，很为伙伴着想。
总是戴着耳机。

月光馆学园高等部2年级学生。
在特别课外活动部担任领导。
性格开朗、积极向上、善解人意。
经常戴着耳机。

月光馆学园高中部2年级学生。
在特别课外活动部担任队长。
性格开朗积极，为朋友着想。总是戴着耳机。"
"cmp_performance_P5HERO_0","秀尽学园高中二年级生。
因某事件而受到保护管束。
担任心之怪盗团的团长。
怪盗团的代号是“JOKER”。’","cmp_performance_P5HERO_0","机翻辅助：

秀尽学园高中二年级生。
因某事件而受到保护管束。
担任心之怪盗团的团长。
怪盗团的代号是“JOKER”。’

秀尽学园高中2年级学生。
因某事件而处于保护观察中的身体。
担任心灵怪盗团的队长。
怪盗团的代号是“JOKER”

秀尽学园高中2年级学生。
因某事件而处于保护观察中的身体。担任心之怪盗团的队长。在怪盗团的代号是
JOKER"
"cmp_performance_RYUJI_0","秀尽学园高中二年级生。前田径社王牌。
粗暴的言行举止虽然引人注目，但其实是个热血又重情义的人。
容易冲动行事是他的缺点。
怪盗团的一员，代号是“SKULL”。’","cmp_performance_RYUJI_0","机翻辅助：

秀尽学园高中二年级生。前田径社王牌。
粗暴的言行举止虽然引人注目，但其实是个热血又重情义的人。
容易冲动行事是他的缺点。
怪盗团的一员，代号是“SKULL”。’

秀尽学园高中2年级学生。原田径部的王牌。
虽然粗暴的言行很明显，但他是个热血汉，很有感情。
容易猛跑的是球上的伤痕。
怪盗团的一员，代号是“SKULL”

秀尽学园高中2年级学生。原田径队的王牌。
虽然言行粗鲁，但他是个热血男儿，而且非常重感情。美中不足的是容易冒进。怪盗团的一员，代号为
SKULL"
"cmp_performance_ANN_0","秀尽学园高中二年级生。美国混血四分之一。
会去打工当模特儿，重视朋友，个性天真烂漫
但因为容貌醒目而容易被孤立。
怪盗团的一员，代号是“PANTHER”。’","cmp_performance_ANN_0","机翻辅助：

秀尽学园高中二年级生。美国混血四分之一。
会去打工当模特儿，重视朋友，个性天真烂漫
但因为容貌醒目而容易被孤立。
怪盗团的一员，代号是“PANTHER”。’

秀尽学园高中2年级学生。美系配额
兼职做模特，为朋友着想，天真烂漫
性格，但因显眼的容貌容易被孤立。怪盗团的一员，代号“PANTHER”


秀尽学园高中2年级学生。美国四分之一。
做模特或是朋友般天真无邪。虽然性格突出，但容易被人孤立。
怪盗团的一员，代号是“PANTER”"
"cmp_performance_MONA_0","觊觎异世界宝物的神秘黑猫。
虽然嘴巴有点坏，但很重视怪盗团的伙伴
讨厌别人叫她猫。
怪盗团的一员，代号是“MONA”。’","cmp_performance_MONA_0","机翻辅助：

觊觎异世界宝物的神秘黑猫。
虽然嘴巴有点坏，但很重视怪盗团的伙伴
讨厌别人叫她猫。
怪盗团的一员，代号是“MONA”。’

瞄准异世界的奥塔卡拉，神秘的黑猫。
虽然也有嘴巴不好的地方，但对怪盗团的伙伴们却很重视。我讨厌被称为猫。
怪盗团的一员，代号是“MONA”


觊觎异世界之宝的神秘黑猫。虽然也有不善言辞的地方，但是很珍惜怪盗团的伙伴。我讨厌被称为猫。怪盗团的一员，代号“MONA”"
"cmp_performance_YUSUKE_0","就读于洸星高中美术科二年级。
绘画才能受到高度评价，
但目前因为某些原因而无依无靠。
怪盗团成员，代号“FOX”。’","cmp_performance_YUSUKE_0","机翻辅助：

就读于洸星高中美术科二年级。
绘画才能受到高度评价，
但目前因为某些原因而无依无靠。
怪盗团成员，代号“FOX”。’

洸星高中美术课程的2年级学生。
绘画才能得到了很高的评价，但现在却因为某种原因而孤苦伶仃。
怪盗团的一员，代号是“FOX”


洸星高中美术课程2年级学生。
绘画的才能被高度评价，不过，
现在因为某些原因天涯孤独之身。怪盗团的一员，代号“FOX”"
"cmp_performance_MAKOTO_0","就读于秀尽学园高中三年级。
冷静聪明，品行端正的学生会长。
个性认真，但也有点少根筋。
怪盗团成员，代号“QUEEN”。’","cmp_performance_MAKOTO_0","机翻辅助：

就读于秀尽学园高中三年级。
冷静聪明，品行端正的学生会长。
个性认真，但也有点少根筋。
怪盗团成员，代号“QUEEN”。’

秀尽学园高中3年级学生。
冷静、聪明、品行端正的学生会长。
虽然很认真，但也有一些遗漏。
怪盗团的一员，代号是“QUEEN”

秀尽学园高中3年级学生。
冷静、聪明、品行端正的学生会会长。虽然一本正经，但也有些许疏漏。怪盗团的一员，代号
QUEEN"
"cmp_performance_FUTABA_0","咖啡店“L'heure Bleu”老板的养女。
天才黑客，虽然只有高中一年级
却因为某件事而没有上学。
怪盗团成员，代号“NAVI”。’","cmp_performance_FUTABA_0","机翻辅助：

咖啡店“L'heure Bleu”老板的养女。
天才黑客，虽然只有高中一年级
却因为某件事而没有上学。
怪盗团成员，代号“NAVI”。’

咖啡店勒布朗老板的养女。
他是个天才黑客，高一的年龄。
怪盗团的一员，代号是“NAVI”


勒布朗咖啡店老板的养女。他是天才黑客，虽然只有高中1年级，但因为发生了一件事，所以没有上高中。怪盗团的一员，代号“NAVI”"
"cmp_performance_HARU_0","就读于秀尽学园高中三年级。
大型餐饮集团社长的千金。
有点不谙世事。
怪盗团成员，代号“NOIR”。’","cmp_performance_HARU_0","机翻辅助：

就读于秀尽学园高中三年级。
大型餐饮集团社长的千金。
有点不谙世事。
怪盗团成员，代号“NOIR”。’

秀尽学园高中3年级学生。
大型餐饮公司的社长千金。
有些不懂世故的地方。
怪盗团的一员，代号是“NOIR”

秀尽学园高中3年级学生。大型餐饮公司社长的千金。有些不谙世事。怪盗团的一员，代号“NOIR”"
"cmp_performance_AKECHI_0","就读于都内升学高中三年级
被誉为侦探王子再世的高中生侦探，相当有名。
因为某些原因而加入怪盗团。
代号“CROW”。’","cmp_performance_AKECHI_0","机翻辅助：

就读于都内升学高中三年级
被誉为侦探王子再世的高中生侦探，相当有名。
因为某些原因而加入怪盗团。
代号“CROW”。’

东京都内的升学学校的高中3年级学生
被认为是侦探王子的再来的高中生侦探名人。因为某种原因参加了怪盗团。代号是
CROW


他是就读于东京都内升学学校的高中3年级学生。
因为某种原因，他参加了怪盗团。
代号是“CROW”"
