"source","target","id","developer_comments"
"map_help_007_01_0","
触碰画面左上的罗盘，
玩家的方向就会固定朝向上方，
玩家改变方向时，地图就会旋转。","map_help_007_01_0","机翻辅助：


触碰画面左上的罗盘，
玩家的方向就会固定朝向上方，
玩家改变方向时，地图就会旋转。

触摸屏幕左上角的圆规
，玩家的方向就固定在上方
，玩家改变方向的话，地图就会旋转。


触摸屏幕左上角的指南针，玩家的方向固定在向上，玩家改变方向
地图就会旋转。"
"map_help_007_02_0","解除固定的时候
再一次触碰圆规。","map_help_007_02_0","机翻辅助：

解除固定的时候
再一次触碰圆规。

解除固定时
再次触摸指南针。


要解除固定时，再触碰一次罗盘。"
"map_help_008_01_0","
如果画错地图，
触碰“取消键”，就能从前面重新开始。","map_help_008_01_0","机翻辅助：


如果画错地图，
触碰“取消键”，就能从前面重新开始。

如果地图画错了，
触摸“还原按钮”，
可以从前面重新开始。

画错地图的时候，点击
UNDO按钮
，就可以从前面重新开始。"
"map_help_009_01_0","使用“Auto Pilot”
可以自动移动。","map_help_009_01_0","机翻辅助：

使用“Auto Pilot”
可以自动移动。

使用“Auto Pilot”的话，
可以自动移动。


使用“自动驾驶”，就能自动移动。"
"map_help_009_02_0","
试着用“自动驾驶”的
“路径笔”在地图上画出想移动的路径。","map_help_009_02_0","机翻辅助：


试着用“自动驾驶”的
“路径笔”在地图上画出想移动的路径。

试着在地图上画一下想用“Auto Pilot”的
“根笔”移动的路线吧。


用“Auto Pilot”的
“root pen”在地图上画出你想走的路线。"
"map_help_009_03_0","搭乘路线后，按下“前进按钮”，
就会沿着画线自动移动。
想在途中停下来的话，请
再度按下按钮。","map_help_009_03_0","机翻辅助：

搭乘路线后，按下“前进按钮”，
就会沿着画线自动移动。
想在途中停下来的话，请
再度按下按钮。

乘坐平方根，用触摸
行进按钮
沿着
画的线自动移动。如果想中途停止，请再次触碰按钮。

在路线上用触摸“前进按钮”
沿着画的线自动移动。
如果想中途停下来的话，请再次触摸按钮。"
"map_help_009_04_0","
按下“路线笔”画的线，可以改变前进方向。","map_help_009_04_0","机翻辅助：


按下“路线笔”画的线，可以改变前进方向。

触摸“根笔”中画的线
可以反转前进的方向。


触摸“根笔”画的线的话前进的方向可以反过来。"
"map_help_009_05_0","使用“消去橡皮擦”，
可以消除移动用的线。
从线的边缘开始擦除吧。","map_help_009_05_0","机翻辅助：

使用“消去橡皮擦”，
可以消除移动用的线。
从线的边缘开始擦除吧。

使用“平方根橡皮”的话，
可以擦去移动用的线。
从线的一端开始擦。

使用“路线橡皮擦”可以消除移动用的线。
从线的边缘描掉吧。"
"map_help_010_01_0","
滑动“FREE调色盘”的图示，可以将
常用的图示等喜欢的图示
保存下来。","map_help_010_01_0","机翻辅助：


滑动“FREE调色盘”的图示，可以将
常用的图示等喜欢的图示
保存下来。

通过在“FREE调色板”上滑动图标，可以保存经常使用的图标
等喜欢的图标
。


在“FREE调色板”中滑动图标，可以保存喜欢的图标，比如常用的图标。"
"map_help_010_02_0","不小心追加到调色盘的图示
可以滑动到垃圾桶删除
。","map_help_010_02_0","机翻辅助：

不小心追加到调色盘的图示
可以滑动到垃圾桶删除
。

错误添加到调色板的图标
可以滑动到垃圾箱中删除
。

错误添加到调色板上的图标可以滑动到垃圾桶上消除。"
"map_help_011_01_0","特别上映中，
下方画面会出现“特别上映专用调色盘”。
只有在特别上映中，才能将图示
配置到这个调色盘里。","map_help_011_01_0","机翻辅助：

特别上映中，
下方画面会出现“特别上映专用调色盘”。
只有在特别上映中，才能将图示
配置到这个调色盘里。

特别放映中，下画面
“特别放映专用调色板”出现。
这个调色板被存储的图标
只在特别上映中可以配置。

只有在特别放映中，下画面才会出现
“特别放映专用调色板”。
这个调色板上存储的图标
只有在特别放映中才能配置。"
"map_help_011_02_0","不过特别上映以外
配置的图示，
无法再叠上其他图示
请注意。","map_help_011_02_0","机翻辅助：

不过特别上映以外
配置的图示，
无法再叠上其他图示
请注意。

但是特别放映以外配置的
图标上面，不能再重叠配置
图标
注意吧。

但是，在特别放映以外配置的
图标上，不能再重叠
图标，所以要注意。"
