"source","target","id","developer_comments"
"text_132_0","大斩断","text_132_0","翻译匹配：P5R"
"text_133_0","双剑连斩","text_133_0","机翻辅助：

双剑连斩

双斜线"
"text_134_0","腿部追击。","text_134_0","机翻辅助：

腿部追击。

腿铰刀

腿夹"
"text_135_0","三连倒","text_135_0","翻译匹配：P5R"
"text_136_0","刚杀斩","text_136_0","翻译匹配：P4G"
"text_137_0","阿基里斯巨怪","text_137_0","机翻辅助：

阿基里斯巨怪

阿基里斯捕手

阿基里斯漏斗"
"text_138_0","卡姆巴斯特","text_138_0","机翻辅助：

卡姆巴斯特"
"text_139_0","横冲直撞","text_139_0","翻译匹配：P5R"
"text_140_0","雾冰刃。","text_140_0","机翻辅助：

雾冰刃。

雾冰刃

雾凇刀"
"text_141_0","残心剑","text_141_0","机翻辅助：

残心剑"
"text_142_0","收招的一击","text_142_0","机翻辅助：

收招的一击

残心的一击"
"text_143_0","死亡刺针","text_143_0","机翻辅助：

死亡刺针

帆布鞋

去针"
"text_144_0","断头台发型","text_144_0","机翻辅助：

断头台发型

断头台切割

锯齿形切割"
"text_145_0","五月雨斩","text_145_0","翻译匹配：P5R"
"text_146_0","闪电碎。","text_146_0","机翻辅助：

闪电碎。

闪电碎

闪电击碎"
"text_147_0","神圣之触","text_147_0","机翻辅助：

神圣之触

霍利触感

霍利接触"
"text_148_0","忍耐的铁锤","text_148_0","机翻辅助：

忍耐的铁锤"
"text_149_0","铁锤的一击","text_149_0","机翻辅助：

铁锤的一击"
"text_150_0","断臂击","text_150_0","翻译匹配：P4G"
"text_151_0","单次射击","text_151_0","翻译匹配：P4G"
"text_152_0","斯凯斯洛。","text_152_0","机翻辅助：

斯凯斯洛。

滑板

介阿介"
"text_153_0","奈亚姆","text_153_0","机翻辅助：

奈亚姆

奈臂

内臂"
"text_154_0","玛卡加玛","text_154_0","翻译匹配：P5R"
"text_155_0","突击散弹枪","text_155_0","机翻辅助：

突击散弹枪

突击镜头

冲击"
"text_156_0","纯真突刺","text_156_0","翻译匹配：P4G"
"text_157_0","破械","text_157_0","机翻辅助：

破械

打碎武器

粉碎武器"
"text_158_0","全景","text_158_0","机翻辅助：

全景

地平线镜头

匀拍"
"text_159_0","刹那五月雨击","text_159_0","翻译匹配：P4G"
"text_160_0","Punishment","text_160_0","机翻辅助：

Punishment

装饰

宣传画"
"text_161_0","俯冲突击","text_161_0","翻译匹配：P5R"
"text_162_0","瞌睡拳","text_162_0","机翻辅助：

瞌睡拳

打孔机

打孔"
"text_163_0","铠甲崩裂。","text_163_0","机翻辅助：

铠甲崩裂。

电枢裂纹

阿马克克拉克"
"text_164_0","突击","text_164_0","翻译匹配：P5R"
"text_165_0","死亡界限","text_165_0","翻译匹配：P5R"
"text_166_0","利剑乱舞","text_166_0","翻译匹配：P4G"
"text_167_0","冰杀刃","text_167_0","机翻辅助：

冰杀刃

冰刀"
"text_168_0","空间杀法","text_168_0","翻译匹配：P5R"
"text_169_0","黑色舞蹈","text_169_0","机翻辅助：

黑色舞蹈

黑色的舞蹈"
"text_170_0","头锤","text_170_0","翻译匹配：P5R"
"text_171_0","熔热爆破。","text_171_0","机翻辅助：

熔热爆破。

焊接爆破

熔断"
"text_172_0","灼热波浪","text_172_0","翻译匹配：P5R"
"text_173_0","光明波。","text_173_0","机翻辅助：

光明波。

光波

光波波"
"text_175_0","绝妙剑","text_175_0","机翻辅助：

绝妙剑

绝妙的剑"
"text_176_0","光刃。","text_176_0","机翻辅助：

光刃。

光子边

光子边缘"
"text_177_0","普拉纳","text_177_0","机翻辅助：

普拉纳"
"text_178_0","天军之剑","text_178_0","翻译匹配：P4G"
"text_179_0","神之手","text_179_0","翻译匹配：P5R"
"text_180_0","天使的喇叭","text_180_0","机翻辅助：

天使的喇叭

天使的号角"
"text_181_0","八艘跳跃","text_181_0","翻译匹配：P5R"
"text_182_0","暴雨","text_182_0","机翻辅助：

暴雨

重油

重度雨"
"text_183_0","箭浴","text_183_0","翻译匹配：P4G"
"text_184_0","永恒之雨","text_184_0","翻译匹配：P4G"
"text_185_0","斩首","text_185_0","翻译匹配：EO1-3HD"
"text_189_0","毒穿刺","text_189_0","翻译匹配：P4G"
"text_190_0","红莲刀","text_190_0","机翻辅助：

红莲刀"
"text_191_0","冻杀刃","text_191_0","机翻辅助：

冻杀刃"
"text_192_0","雷光斩","text_192_0","机翻辅助：

雷光斩

闪电斩"
"text_193_0","阵风击。","text_193_0","机翻辅助：

阵风击。

阵风攻击

阵风击"
"text_194_0","真空波","text_194_0","翻译匹配：P5R"
"text_195_0","烈星波","text_195_0",""
"text_196_0","大劫","text_196_0","翻译匹配：P4G"
"text_197_0","暗影步","text_197_0","机翻辅助：

暗影步

沙德仑

沙德铀"
"text_198_0","终结的世界","text_198_0","机翻辅助：

终结的世界

末日世界"
"text_199_0","雷鸣斩","text_199_0","机翻辅助：

雷鸣斩

雷霆斩"
"text_200_0","雷神斩。","text_200_0","机翻辅助：

雷神斩。

雷神斩

雷神之斩"
"text_201_0","狱炎刀","text_201_0","机翻辅助：

狱炎刀"
"text_202_0","绯炎刀","text_202_0","机翻辅助：

绯炎刀"
"text_203_0","烈风击。","text_203_0","机翻辅助：

烈风击。

烈风冲击

烈风击"
"text_204_0","神风击。","text_204_0","机翻辅助：

神风击。

神风击"
"text_210_0","迪亚","text_210_0","翻译匹配：P5R"
"text_211_0","迪亚拉玛","text_211_0","翻译匹配：P5R"
"text_212_0","迪亚拉翰","text_212_0","翻译匹配：P5R"
"text_213_0","队列治愈","text_213_0","翻译匹配：EO1-3HD"
"text_214_0","生命之杯","text_214_0","机翻辅助：

生命之杯"
"text_215_0","梅迪亚","text_215_0","翻译匹配：P5R"
"text_216_0","梅迪拉玛","text_216_0","翻译匹配：P5R"
"text_217_0","梅迪亚拉翰","text_217_0","翻译匹配：P5R"
"text_218_0","利卡姆","text_218_0","翻译匹配：P5R"
"text_219_0","萨玛利卡姆","text_219_0","翻译匹配：P5R"
"text_220_0","Treat","text_220_0","机翻辅助：

Treat

特里特

微调"
"text_221_0","翻修","text_221_0","机翻辅助：

翻修

更新"
"text_222_0","帕特拉","text_222_0","翻译匹配：P5R"
"text_223_0","刷新","text_223_0","翻译匹配：SH2"
"text_224_0","梅帕特拉","text_224_0","翻译匹配：P5R"
"text_225_0","克洛兹迪","text_225_0","翻译匹配：P4G"
"text_226_0","放松","text_226_0","机翻辅助：

放松"
"text_227_0","马哈克罗斯迪","text_227_0","机翻辅助：

马哈克罗斯迪

马哈克罗兹迪"
"text_228_0","不死甘露","text_228_0","翻译匹配：P4G"
"text_231_0","野兽的咆哮","text_231_0","机翻辅助：

野兽的咆哮"
"text_232_0","龙之咆哮","text_232_0","机翻辅助：

龙之咆哮

龙的咆哮"
"text_233_0","Plus。","text_233_0","机翻辅助：

Plus。

链接加号

林克加"
"text_234_0","真·联合＋","text_234_0","机翻辅助：

真·联合＋

真·林克普拉斯

正链接"
"text_237_0","憎恨吞噬者","text_237_0","机翻辅助：

憎恨吞噬者

避雷器

仇恨者"
"text_238_0","保镖","text_238_0","机翻辅助：

保镖"
"text_239_0","同列守护","text_239_0","翻译匹配：EO1-3HD"
"text_240_0","全体防御","text_240_0","机翻辅助：

全体防御

后卫

全保护"
"text_242_0","神圣加护","text_242_0","机翻辅助：

神圣加护

神圣的保佑"
"text_243_0","雄壮的战斗舞曲","text_243_0","翻译匹配：EO1-3HD"
"text_244_0","防御阵型","text_244_0","翻译匹配：EO1-3HD"
"text_245_0","反叛的先驱者","text_245_0","机翻辅助：

反叛的先驱者

叛国的先导者

叛逆的先锋"
"text_246_0","会心眼","text_246_0",""
"text_247_0","重大变革的先驱者","text_247_0","机翻辅助：

重大变革的先驱者

大变革的先导者"
"text_248_0","玛哈塔尔卡加","text_248_0","翻译匹配：P5R"
"text_249_0","玛哈拉库卡加","text_249_0","翻译匹配：P5R"
"text_250_0","玛哈斯库卡加","text_250_0","翻译匹配：P5R"
"text_251_0","蓄力","text_251_0","翻译匹配：P5R"
"text_252_0","专心致志","text_252_0","翻译匹配：P5R"
"text_253_0","火焰加护","text_253_0","机翻辅助：

火焰加护

火焰的保佑

火的加护"
"text_254_0","冰之加护","text_254_0","机翻辅助：

冰之加护

冰之保佑

冰的加护"
"text_255_0","雷电加护","text_255_0","机翻辅助：

雷电加护

雷电的保佑

雷的保佑"
"text_256_0","风的加护","text_256_0","机翻辅助：

风的加护

风的保佑"
"text_262_0","玛哈塔伦达","text_262_0","翻译匹配：P5R"
"text_263_0","玛哈拉坤达","text_263_0","翻译匹配：P5R"
"text_264_0","玛哈斯坤达","text_264_0","翻译匹配：P5R"
"text_266_0","狮子奋迅的大号令","text_266_0","机翻辅助：

狮子奋迅的大号令

狮子发奋的号令"
"text_267_0","精神集中的大号令","text_267_0","机翻辅助：

精神集中的大号令

精神一到的大号令

精神百倍的号令"
"text_269_0","咒缚妖气","text_269_0","机翻辅助：

咒缚妖气

符咒的妖气

咒缚的妖气"
"text_270_0","莎乐美的吻","text_270_0","机翻辅助：

莎乐美的吻

萨洛梅的吻

莎乐美之吻"
"text_274_0","迪卡加","text_274_0","翻译匹配：P5R"
"text_275_0","迪坤达","text_275_0","翻译匹配：P5R"
"text_277_0","念动之壁","text_277_0","机翻辅助：

念动之壁

念动之墙

心之墙"
"text_278_0","核热之壁","text_278_0","机翻辅助：

核热之壁

核热之墙

核热墙"
"text_279_0","火焰之壁","text_279_0","机翻辅助：

火焰之壁

火焰墙"
"text_280_0","疾风之壁","text_280_0","机翻辅助：

疾风之壁

疾风之墙"
"text_281_0","冰冻之壁","text_281_0","机翻辅助：

冰冻之壁

结冰的墙壁

结冰的墙"
"text_282_0","电击之壁","text_282_0","机翻辅助：

电击之壁

闪电墙

电击墙"
"text_283_0","祝福之墙","text_283_0","机翻辅助：

祝福之墙"
"text_284_0","咒怨之壁","text_284_0","机翻辅助：

咒怨之壁

咒怨之墙"
"text_285_0","塔尔卡加","text_285_0","翻译匹配：P5R"
"text_286_0","拉库卡加","text_286_0","翻译匹配：P5R"
"text_287_0","斯库卡加","text_287_0","翻译匹配：P5R"
"text_288_0","塔伦达","text_288_0","翻译匹配：P5R"
"text_289_0","拉坤达","text_289_0","翻译匹配：P5R"
"text_290_0","斯坤达","text_290_0","翻译匹配：P5R"
"text_291_0","女巫诅咒","text_291_0","翻译匹配：P5R"
"text_292_0","灼热奋起","text_292_0","翻译匹配：P5R"
"text_293_0","真·会心眼","text_293_0","机翻辅助：

真·会心眼

真心话"
"text_294_0","冥府之门","text_294_0","翻译匹配：P5R"
"text_295_0","冥府的邀约","text_295_0","机翻辅助：

冥府的邀约

冥府之邀

冥府的邀请"
"text_296_0","灾厄的种子","text_296_0","机翻辅助：

灾厄的种子

灾难的种子

灾难的根源"
"text_297_0","灾厄到来","text_297_0","机翻辅助：

灾厄到来

灾难的到来"
"text_298_0","月之加护","text_298_0","机翻辅助：

月之加护

月亮的保佑"
"text_300_0","再生竖琴","text_300_0","机翻辅助：

再生竖琴

再生的竖琴"
"text_302_0","紫电碎","text_302_0","机翻辅助：

紫电碎"
"text_303_0","震电碎","text_303_0","机翻辅助：

震电碎

电击碎"
"text_304_0","灼热爆破","text_304_0","机翻辅助：

灼热爆破"
"text_305_0","核热爆破","text_305_0","机翻辅助：

核热爆破

核热爆发"
"text_306_0","睡眠拳","text_306_0",""
"text_307_0","头脑震撼","text_307_0","翻译匹配：P5R"
"text_308_0","装甲破坏","text_308_0","机翻辅助：

装甲破坏

阿米布雷克

阿默布莱克"
"text_309_0","破甲剑","text_309_0","机翻辅助：

破甲剑"
"text_314_0","彻底分析","text_314_0","翻译匹配：P5R"
"text_315_0","彻底分析","text_315_0","翻译匹配：P5R"
"text_316_0","零之移位","text_316_0","机翻辅助：

零之移位

零位移"
"text_317_0","零之移位","text_317_0","机翻辅助：

零之移位

零位移"
"text_318_0","安可","text_318_0","机翻辅助：

安可"
"text_319_0","安可","text_319_0","机翻辅助：

安可"
"text_321_0","神谕","text_321_0","翻译匹配：P3P"
"text_322_0","总攻击","text_322_0","翻译匹配：P5R"
"text_323_0","快跑吧","text_323_0","机翻辅助：

快跑吧

斯塔科拉胡特

交错脚"
"text_324_0","分析","text_324_0","翻译匹配：P5R"
"text_325_0","高阶分析","text_325_0","翻译匹配：P5R"
"text_326_0","蛇盯","text_326_0","机翻辅助：

蛇盯

蛇麻

蛇形目"
"text_327_0","英气之泉","text_327_0","机翻辅助：

英气之泉"
"text_328_0","永不放弃的心","text_328_0","机翻辅助：

永不放弃的心

不放弃的心"
"text_329_0","思念吧","text_329_0","机翻辅助：

思念吧

传达思念"
"text_330_0","光之思念","text_330_0","机翻辅助：

光之思念

光的思念"
"text_331_0","治愈神风","text_331_0","机翻辅助：

治愈神风"
"text_332_0","祈求丰收","text_332_0","机翻辅助：

祈求丰收

祈愿丰收"
"text_333_0","大丰收","text_333_0","机翻辅助：

大丰收"
"text_334_0","治愈神风","text_334_0","机翻辅助：

治愈神风"
"text_336_0","治愈法力","text_336_0","机翻辅助：

治愈法力

治愈的法力"
"text_337_0","治愈神通力","text_337_0","机翻辅助：

治愈神通力

治愈的神通力

治愈的神力"
"text_338_0","迷你自动回复","text_338_0","机翻辅助：

迷你自动回复

小型恢复

迷你恢复"
"text_339_0","聚光灯","text_339_0","翻译匹配：P5R"
"text_340_0","黄泉归来","text_340_0","机翻辅助：

黄泉归来

黄泉返

翻黄泉"
"text_341_0","第三只眼","text_341_0","翻译匹配：P4G"
"text_342_0","强硬法力","text_342_0","机翻辅助：

强硬法力

强硬的法力"
"text_343_0","刚力法力","text_343_0","机翻辅助：

刚力法力

刚力的法力

法力之强"
"text_344_0","敏速法力","text_344_0","机翻辅助：

敏速法力

敏捷的法力

敏捷法力"
"text_345_0","胜利气息","text_345_0","翻译匹配：P5R"
"text_346_0","胜利咆哮","text_346_0","翻译匹配：SH2"
"text_347_0","祈求安全","text_347_0","机翻辅助：

祈求安全

祈祷安全

祈愿安全"
"text_348_0","大安心","text_348_0","机翻辅助：

大安心

大放心"
"text_349_0","护身符","text_349_0","机翻辅助：

护身符

咒语"
"text_350_0","打水漂","text_350_0","机翻辅助：

打水漂

敲出来的小锤子

槌子"
"text_351_0","终极防御","text_351_0","翻译匹配：P5R"
"text_352_0","终极防御","text_352_0","翻译匹配：P5R"
"text_353_0","大波浪","text_353_0","机翻辅助：

大波浪

巨无霸

大浪潮"
"text_354_0","神谕","text_354_0","翻译匹配：P3P"
"text_355_0","神谕","text_355_0","翻译匹配：P3P"
"text_356_0","神谕","text_356_0","翻译匹配：P3P"
"text_357_0","神谕","text_357_0","翻译匹配：P3P"
"text_358_0","神谕","text_358_0","翻译匹配：P3P"
"text_359_0","神谕","text_359_0","翻译匹配：P3P"
"text_360_0","迷你自动回复","text_360_0","机翻辅助：

迷你自动回复

小型恢复

迷你恢复"
"text_361_0","总攻击摄像头用","text_361_0","机翻辅助：

总攻击摄像头用

总攻击相机用

总攻相机用"
"text_362_0","永世的祈祷","text_362_0","翻译匹配：SMTVV"
"text_363_0","隐形领航","text_363_0","机翻辅助：

隐形领航

斯尼克指南

运动鞋指南"
"text_364_0","财宝猎人","text_364_0","机翻辅助：

财宝猎人"
"text_365_0","秘宝猎人","text_365_0","机翻辅助：

秘宝猎人"
"text_366_0","妖精秘道","text_366_0","机翻辅助：

妖精秘道

妖精的漏洞

妖精的洞"
"text_367_0","天狗秘道","text_367_0","机翻辅助：

天狗秘道

天狗的漏洞"
"text_368_0","千里眼","text_368_0",""
"text_369_0","万里眼","text_369_0",""
"text_370_0","净化之雨","text_370_0","机翻辅助：

净化之雨"
"text_371_0","宝物探知","text_371_0","翻译匹配：P5R"
"text_372_0","零之集束","text_372_0","机翻辅助：

零之集束

零集"
"text_373_0","久远的旋律","text_373_0","机翻辅助：

久远的旋律

久远的调查"
"text_374_0","前台","text_374_0","机翻辅助：

前台

音乐舞台

现场"
"text_375_0","逃离路线","text_375_0","翻译匹配：P3P"
"text_376_0","光之应援","text_376_0","机翻辅助：

光之应援

光的应援

光的助威"
"text_377_0","避险","text_377_0","机翻辅助：

避险

风险对冲"
"text_378_0","祈求丰收","text_378_0","机翻辅助：

祈求丰收

祈愿丰收"
"text_379_0","大丰收","text_379_0","机翻辅助：

大丰收"
"text_380_0","第三只眼","text_380_0","翻译匹配：P4G"
"text_381_0","啦啦队进行曲","text_381_0","机翻辅助：

啦啦队进行曲

拉玛奇

齐亚玛奇"
"text_382_0","光之路","text_382_0","机翻辅助：

光之路

光明之路"
"text_383_0","光之天路","text_383_0","机翻辅助：

光之天路

光明的天路"
"text_386_0","磨耗魔法阵","text_386_0","机翻辅助：

磨耗魔法阵

磨损的魔法阵"
"text_387_0","魔法阵启动","text_387_0","机翻辅助：

魔法阵启动

魔法阵起动"
"text_388_0","催眠魔法阵","text_388_0","机翻辅助：

催眠魔法阵

催眠的魔法阵"
"text_389_0","魔法阵启动","text_389_0","机翻辅助：

魔法阵启动

魔法阵起动"
"text_390_0","有毒魔法阵","text_390_0","机翻辅助：

有毒魔法阵

有毒的魔法阵"
"text_391_0","魔法阵启动","text_391_0","机翻辅助：

魔法阵启动

魔法阵起动"
"text_392_0","混乱魔法阵","text_392_0","机翻辅助：

混乱魔法阵

混乱的魔法阵"
"text_393_0","魔法阵启动","text_393_0","机翻辅助：

魔法阵启动

魔法阵起动"
"text_394_0","沉默魔法阵","text_394_0","机翻辅助：

沉默魔法阵

沉默的魔法阵"
"text_395_0","魔法阵启动","text_395_0","机翻辅助：

魔法阵启动

魔法阵起动"
"text_396_0","无力魔法阵","text_396_0","机翻辅助：

无力魔法阵

无力的魔法阵"
"text_397_0","魔法阵启动","text_397_0","机翻辅助：

魔法阵启动

魔法阵起动"
"text_398_0","钝重魔法阵","text_398_0","机翻辅助：

钝重魔法阵

沉重的魔法阵

笨重的魔法阵"
"text_399_0","魔法阵启动","text_399_0","机翻辅助：

魔法阵启动

魔法阵起动"
"text_400_0","召唤守护兽","text_400_0","机翻辅助：

召唤守护兽

守护兽召唤"
"text_401_0","召唤守护神","text_401_0","机翻辅助：

召唤守护神

守护神召唤"
"text_402_0","修罗转生","text_402_0","机翻辅助：

修罗转生"
"text_403_0","从修罗场归来","text_403_0","机翻辅助：

从修罗场归来"
"text_404_0","修罗本能","text_404_0","机翻辅助：

修罗本能

修罗的本能

阿修罗的本能"
"text_405_0","狂宴模式","text_405_0","翻译匹配：P3P"
"text_406_0","模式解除","text_406_0","机翻辅助：

模式解除

解除模式"
"text_407_0","回复魔法阵","text_407_0","机翻辅助：

回复魔法阵

恢复步骤

恢复度量"
"text_408_0","回复魔法阵","text_408_0","机翻辅助：

回复魔法阵

恢复步骤

恢复度量"
"text_409_0","解放魔法阵","text_409_0","机翻辅助：

解放魔法阵

解放元素

释放量"
"text_410_0","解放魔法阵","text_410_0","机翻辅助：

解放魔法阵

解放元素

释放量"
"text_411_0","自净魔法阵","text_411_0","机翻辅助：

自净魔法阵

自净度量

自我净化"
"text_412_0","自净魔法阵","text_412_0","机翻辅助：

自净魔法阵

自净度量

自我净化"
"text_413_0","减轻之护","text_413_0","机翻辅助：

减轻之护

减轻的加护

帮助减轻"
"text_414_0","绝命反击","text_414_0","翻译匹配：SH2"
"text_415_0","绝命反击","text_415_0","翻译匹配：SH2"
"text_416_0","死亡追逐者","text_416_0","机翻辅助：

死亡追逐者

死亡切萨

除法器"
"text_417_0","死亡追逐者","text_417_0","机翻辅助：

死亡追逐者

死亡切萨

除法器"
"text_418_0","猛击态势","text_418_0","机翻辅助：

猛击态势

猛击姿势"
"text_419_0","猛击态势","text_419_0","机翻辅助：

猛击态势

猛击姿势"
"text_420_0","猛攻架式","text_420_0","机翻辅助：

猛攻架式

猛攻的架势"
"text_421_0","防御态势","text_421_0","机翻辅助：

防御态势

防御姿势

保护姿势"
"text_426_0","连锁火焰击","text_426_0","机翻辅助：

连锁火焰击

连锁的炎击"
"text_427_0","连锁火焰","text_427_0","机翻辅助：

连锁火焰

连锁之炎

连锁的火焰"
"text_428_0","连锁冰冻击","text_428_0","机翻辅助：

连锁冰冻击

连锁的冰击"
"text_429_0","连锁冰冻","text_429_0","机翻辅助：

连锁冰冻

连锁的冰"
"text_430_0","连锁雷击","text_430_0","机翻辅助：

连锁雷击

连锁的雷击"
"text_431_0","连锁雷电","text_431_0","机翻辅助：

连锁雷电

连锁之雷

连锁的雷"
"text_432_0","连锁风击","text_432_0","机翻辅助：

连锁风击

连锁的风击"
"text_433_0","连锁风","text_433_0","机翻辅助：

连锁风

连锁之风

连锁的风"
"text_434_0","仇恨搜寻者","text_434_0","机翻辅助：

仇恨搜寻者

海特撒切尔

仇恨调查"
"text_435_0","连锁打击","text_435_0","机翻辅助：

连锁打击

连锁的打击"
"text_436_0","连锁一击","text_436_0","机翻辅助：

连锁一击

连锁的一击

连环的一击"
"text_437_0","连锁念击","text_437_0","机翻辅助：

连锁念击

连锁的念击

连锁的念头"
"text_438_0","连锁念动","text_438_0","机翻辅助：

连锁念动

连锁的念动"
