"source","target","id","developer_comments"
"town_okaeri_MAKOTO_mes_0","好好休息，把疲劳消除掉。","town_okaeri_MAKOTO_mes_0","机翻辅助：

好好消除疲劳吧。

好好地消除疲劳吧。

一定要消除疲劳。"
"town_okaeri_HARU_mes_0","是不错的运动呢！","town_okaeri_HARU_mes_0","机翻辅助：

或许是一次不错的运动！

也许是很好的运动！"
"town_okaeri_P4HERO_mes_0","大家，辛苦了！","town_okaeri_P4HERO_mes_0","机翻辅助：

大家辛苦了！"
"town_okaeri_CHIE_mes_0","肚子饿了就无法战斗了。","town_okaeri_CHIE_mes_0","机翻辅助：

肚子饿了就无法战斗。

饿着肚子是不能打仗的。

肚子饿了就不能打仗了。"
"town_okaeri_YUKIKO_mes_0","休息也很重要呢。","town_okaeri_YUKIKO_mes_0","机翻辅助：

休息也很重要呢。

休息也很重要。

休息也很重要吧。"
"town_okaeri_RISE_mes_0","大家，辛苦了！","town_okaeri_RISE_mes_0","机翻辅助：

大家，辛苦了！

大家辛苦了！"
"town_okaeri_KANJI_mes_0","为下一次做好准备！","town_okaeri_KANJI_mes_0","机翻辅助：

为了下一次做好准备吧！

准备下一个！

接下来准备好了！"
"town_okaeri_NAOTO_mes_0","在可以休息的时候就休息吧。","town_okaeri_NAOTO_mes_0","机翻辅助：

能休息的时候就休息吧。

休息的时候休息一下吧。"
"town_okaeri_KUMA_mes_0","小熊表现得非常出色吧熊熊！","town_okaeri_KUMA_mes_0","机翻辅助：

小熊是大活跃的小熊！

小熊是非常活跃的小熊啊！"
"town_okaeri_YOUSUKE_mes_0","休息一下，然后再出发吧！","town_okaeri_YOUSUKE_mes_0","机翻辅助：

休息一下再继续吧！

休息一下再走吧！

休息一下再去吧！"
"town_okaeri_YUKARI_mes_0","完蛋……腿都快肿了……","town_okaeri_YUKARI_mes_0","机翻辅助：

糟糕……脚已经痛得要死……

糟了……已经是脚面包了……

糟糕……脚已经鼓鼓的了……"
"town_okaeri_JUNPEI_mes_0","休息一下！","town_okaeri_JUNPEI_mes_0","机翻辅助：

我要去休息了！

我要休息了！

开始休息了！"
"town_okaeri_SANADA_mes_0","好！要冷却一下肌肉吗。","town_okaeri_SANADA_mes_0","机翻辅助：

好！去冷却一下肌肉吧。

好！把肌肉冷却一下吗。

好！要么让肌肉冷却。"
"town_okaeri_MITURU_mes_0","补给也是一种出色的战术。","town_okaeri_MITURU_mes_0","机翻辅助：

补给也是很重要的战术。

补给也是很好的战术啊。

补给也是很好的战术。"
"town_okaeri_FUKA_mes_0","各位，辛苦了！","town_okaeri_FUKA_mes_0","机翻辅助：

大家，辛苦了！

大家辛苦了！"
"town_okaeri_AMADA_mes_0","我觉得我还可以再走一点点，但是……","town_okaeri_AMADA_mes_0","机翻辅助：

我好像还能再撑一下……

我好像还能再去一点……

我好像还能再走一点……"
"town_okaeri_KOROMARU_mes_0","汪汪！","town_okaeri_KOROMARU_mes_0","机翻辅助：

汪汪！"
"town_okaeri_ARAGAKI_mes_0","稍微休息一下再出发……","town_okaeri_ARAGAKI_mes_0","机翻辅助：

休息一下再继续吧……

稍微休息一下就去吧……

稍微休息一下就走……"
"town_okaeri_P3HERO_mes_0","休息也是很重要的哦。","town_okaeri_P3HERO_mes_0","机翻辅助：

休息也很重要。"
"town_okaeri_AEGIS_mes_0","希望进行维护！","town_okaeri_AEGIS_mes_0","机翻辅助：

我需要保养！

希望进行维护！

希望维护！"
"town_returnitem_RYUJI_me_0","回家轨道怎么在闪闪发光？","town_returnitem_RYUJI_me_0","机翻辅助：

你不是讨厌回力镖吗？

铁轨不是很亮吗？

是不是很可爱呢？"
"town_returnitem_ANN_mes_0","回家轨道，有吗？","town_returnitem_ANN_mes_0","机翻辅助：

你有带回力镖吗？

你有铁轨吗？

你有凯雷尔吗？"
"town_returnitem_MONA_mes_0","回家轨道一定要准备好！","town_returnitem_MONA_mes_0","机翻辅助：

回力镖要记得带哦！

你可要好好准备哦！

好好准备好扶手！"
"town_returnitem_YUSUKE_m_0","回家轨道是必须品，不要忘记。","town_returnitem_YUSUKE_m_0","机翻辅助：

回力镖是必需品，别忘了。

铁轨是必须的，不要忘记。

一定要带回家，别忘了。"
"town_returnitem_FUTABA_m_0","得买一些回家轨道啊！","town_returnitem_FUTABA_m_0","机翻辅助：

要买回力镖才行！

我得买一条铁轨！

必须买回家！"
"town_returnitem_AKECHI_m_0","回家轨道，你有好好带着吗？","town_returnitem_AKECHI_m_0","机翻辅助：

你有带回力镖吗？

你有好好拿着铁轨吗？

你有带回家吗？"
"town_returnitem_P3HERO2__0","记得带上回家轨道哦。","town_returnitem_P3HERO2__0","机翻辅助：

别忘了带回力镖哦。

不要忘记扶手哦。

不要忘记回家哦。"
"town_returnitem_MAKOTO_m_0","不能忘记带上回家轨道哦。","town_returnitem_MAKOTO_m_0","机翻辅助：

不可以忘记带回力镖。

你别忘了卡伊莱尔。

可别忘了回家哦。"
"town_returnitem_HARU_mes_0","我们买一些回家轨道吧？","town_returnitem_HARU_mes_0","机翻辅助：

回力镖要记得买哦。

我给你买条铁轨吧？

买些佳乐吧？"
"town_returnitem_P4HERO_m_0","回家轨道的补给就交给你了。","town_returnitem_P4HERO_m_0","机翻辅助：

回力镖的补充就交给你了。

凯莱尔的补充交给你了。

补充卡耶列尔的任务交给了他。"
"town_returnitem_CHIE_mes_0","没有回家轨道的话不是很糟糕吗！？","town_returnitem_CHIE_mes_0","机翻辅助：

没有回力镖很不妙吧！

没有铁轨就不会糟糕！？

不回去可不行！？"
"town_returnitem_YUKIKO_m_0","不去买一下回家轨道吗？","town_returnitem_YUKIKO_m_0","机翻辅助：

要不要去买回力镖？

要不要买一条铁轨？

要不要先买回家？"
"town_returnitem_RISE_mes_0","去买回家轨道吧！","town_returnitem_RISE_mes_0","机翻辅助：

去买回力镖吧！

去买铁轨吧！

去买回家！"
"town_returnitem_KANJI_me_0","不去买点回家轨道没问题吗？","town_returnitem_KANJI_me_0","机翻辅助：

没有回力镖没问题吗？

不回家不要紧吗？

没有扶手也没关系吗？"
"town_returnitem_NAOTO_me_0","我们应该准备好回家轨道。","town_returnitem_NAOTO_me_0","机翻辅助：


应该要先准备好回力镖吧。

应该准备好扶手吧。


应该准备好牛奶杯吧。"
"town_returnitem_KUMA_mes_0","你的回家轨道已经用完了哦熊熊？","town_returnitem_KUMA_mes_0","机翻辅助：

小熊，你没有回力镖了吧？

没有剩下的小熊啊？

没有留下痕迹的小熊啊？"
"town_returnitem_YOUSUKE__0","去买回家轨道吧！","town_returnitem_YOUSUKE__0","机翻辅助：

去买回力镖吧！

去买卡耶铁轨吧！

去买回家吧！"
"town_returnitem_YUKARI_m_0","回家轨道有带吗？","town_returnitem_YUKARI_m_0","机翻辅助：

你有带回力镖吗？

你有铁轨吗？

带了卡耶雷吗？"
"town_returnitem_JUNPEI_m_0","不买回家轨道的话会很糟吧！","town_returnitem_JUNPEI_m_0","机翻辅助：

不买回力镖很不妙吧！

不买铁轨的话就一起买！

不买回家先一起！"
"town_returnitem_SANADA_m_0","回家轨道的准备不要懈怠。","town_returnitem_SANADA_m_0","机翻辅助：

别疏于准备回力镖哦。

不要懈怠准备滑轨

准备卡耶勒可别偷懒啊"
"town_returnitem_MITURU_m_0","回家轨道还剩有吧？","town_returnitem_MITURU_m_0","机翻辅助：

回力镖还有剩吧？

铁轨还残留着吧？

卡耶列尔还在吗？"
"town_returnitem_FUKA_mes_0","回家轨道的准备没问题了吗？","town_returnitem_FUKA_mes_0","机翻辅助：

凯耶尔的准备没问题吗？

你可以准备好牛奶杯吗？

准备好扶手了吗？"
"town_returnitem_AMADA_me_0","要不要买一些回家轨道呢？","town_returnitem_AMADA_me_0","机翻辅助：

要不要买凯耶鲁呢？

要不要先买杯咖啡？

要不要买一条铁轨？"
"town_returnitem_ARAGAKI__0","不要忘记回家轨道。","town_returnitem_ARAGAKI__0","机翻辅助：

别忘了凯耶尔。

别忘了凯莱尔。

别忘了回来哦。"
"town_returnitem_P3HERO_m_0","没有回家轨道了吧，没关系吗？","town_returnitem_P3HERO_m_0","机翻辅助：

没有凯耶鲁耶，这样没问题吗？

没有扶手没关系吗？

没有回程，不要紧吗？"
"town_returnitem_AEGIS_me_0","买回家轨道！","town_returnitem_AEGIS_me_0","机翻辅助：

我要买凯耶勒！

我要买铁轨！

我要买佳乐！"
"town_new_quest_RYUJI_mes_0","不用去售票处吗？","town_new_quest_RYUJI_mes_0","机翻辅助：


　不用去售票处吗？

售票处
不去也可以吗？

售票处
不去行吗？"
"town_new_quest_ANN_mes_0","不看看售票处吗？","town_new_quest_ANN_mes_0","机翻辅助：

要不要也去看看售票处？

要不要也看看售票处？

不看看售票处吗？"
"town_new_quest_MONA_mes_0","售票处，
记得经常确认一下。","town_new_quest_MONA_mes_0","机翻辅助：

在售票处，要仔细
确认哦。

认真确认一下售票处吧。


售票处，仔细确认一下吧。"
"town_new_quest_YUSUKE_me_0","从售票处感受到了视线……","town_new_quest_YUSUKE_me_0","机翻辅助：

我好像
感觉到有人从售票处看着我……

从售票处
感觉到了视线……

从售票处
好像感觉到视线……"
"town_new_quest_FUTABA_me_0","偶尔也要去检查一下售票处。","town_new_quest_FUTABA_me_0","机翻辅助：

偶尔也
确认一下售票处吧。

偶尔也要检查一下售票处。


偶尔也检查一下售票处。"
"town_new_quest_AKECHI_me_0","不需要去售票处吗？","town_new_quest_AKECHI_me_0","机翻辅助：


不用去售票处吗？


不去售票处可以吗？

不去售票处也可以吗？"
"town_new_quest_P3HERO2_m_0","去售票处吧！","town_new_quest_P3HERO2_m_0","机翻辅助：

也去售票处看看嘛！

去售票处吧！

也去售票处吧！"
"town_new_quest_MAKOTO_me_0","售票处也去一下怎么样？","town_new_quest_MAKOTO_me_0","机翻辅助：


也去售票处看看吧？

顺便去一下售票处不是更好吗？


去售票处不也很好吗？"
"town_new_quest_HARU_mes_0","不需要去售票处吗？","town_new_quest_HARU_mes_0","机翻辅助：

不用去售票处吗？

不去售票处行吗？

不去售票处也可以吗？"
"town_new_quest_P4HERO_me_0","不需要去售票处吗？","town_new_quest_P4HERO_me_0","机翻辅助：

不用去售票处吗？

售票处不用去吗？

不去售票处行吗？"
"town_new_quest_CHIE_mes_0","不去售票处吗？","town_new_quest_CHIE_mes_0","机翻辅助：

不去售票处吗？"
"town_new_quest_YUKIKO_me_0","不去一趟售票处吗？","town_new_quest_YUKIKO_me_0","机翻辅助：

要不要去售票处看看？

不顺便去一下售票处吗？

要不要顺便去一下售票处？"
"town_new_quest_RISE_mes_0","去售票处一趟吧！","town_new_quest_RISE_mes_0","机翻辅助：

也去售票处看看吧！

顺便去一下售票处！

顺便去售票处！"
"town_new_quest_KANJI_mes_0","售票处，
不去没关系吗？","town_new_quest_KANJI_mes_0","机翻辅助：

售票处
不去真的没关系吗？

售票处
不去也没关系吗？

售票处，
不去不要紧吗？"
"town_new_quest_NAOTO_mes_0","不去趟售票处吗？","town_new_quest_NAOTO_mes_0","机翻辅助：

要不要去售票处看看？

顺便去一下售票处吧？

不去售票处吗？"
"town_new_quest_KUMA_mes_0","售票处在呼唤我们熊熊！","town_new_quest_KUMA_mes_0","机翻辅助：

票亭在呼唤小熊！

售票处叫的小熊！

售票处呼唤的小熊！"
"town_new_quest_YOUSUKE_m_0","去售票处也逛逛吧？","town_new_quest_YOUSUKE_m_0","机翻辅助：

要不要也去售票处看看？

顺便去一下售票处吧？

售票处也靠近吗？"
"town_new_quest_YUKARI_me_0","也去下售票处吧？","town_new_quest_YUKARI_me_0","机翻辅助：

要不要去售票处？

售票处也去？

也去售票处？"
"town_new_quest_JUNPEI_me_0","去售票处吧！","town_new_quest_JUNPEI_me_0","机翻辅助：

也去售票处看看吧！

售票处也去吧！

也去售票处吧！"
"town_new_quest_SANADA_me_0","不去趟售票处吗？","town_new_quest_SANADA_me_0","机翻辅助：

不顺便去售票处吗？

不去售票处吗？"
"town_new_quest_MITURU_me_0","不应该也去下售票处吗？","town_new_quest_MITURU_me_0","机翻辅助：


是不是该去售票处？


难道不应该去售票处吗？

不应该去售票处吗？"
"town_new_quest_FUKA_mes_0","不确认一下售票处没关系吗？","town_new_quest_FUKA_mes_0","机翻辅助：

不用去售票处确认
没关系吗？

不确认售票处
没关系吗？

不用确认售票处
没关系吗？"
"town_new_quest_AMADA_mes_0","要不要去下售票处？","town_new_quest_AMADA_mes_0","机翻辅助：

要不要一起去售票处？

也去售票处吧？

也不去售票处吗？"
"town_new_quest_ARAGAKI_m_0","不去下售票处吗？","town_new_quest_ARAGAKI_m_0","机翻辅助：

不去售票处吗？

你不去售票处吗？"
"town_new_quest_P3HERO_me_0","不去下售票处吗？","town_new_quest_P3HERO_me_0","机翻辅助：

不去售票处吗？"
"town_new_quest_AEGIS_mes_0","不需要去售票处也可以吗？","town_new_quest_AEGIS_mes_0","机翻辅助：

不去售票处
没关系吗？

不去售票处
可以吗？"
"town_persona_max_RYUJI_m_0","好像不能拥有更多的
人格面具了哦？","town_persona_max_RYUJI_m_0","机翻辅助：

好像
不能再拿更多面具了耶？


没有比这更好的人格面具了。

没有比这更好的人格面具了？"
"town_persona_max_ANN_mes_0","人格面具的持有数量已经很满了！","town_persona_max_ANN_mes_0","机翻辅助：

面具的持有数量已经满了嘛！

人格面具的持有数很多！

人格面具的持有数不是很多吗！"
"town_persona_max_MONA_me_0","人格面具的持有数量满了吧！","town_persona_max_MONA_me_0","机翻辅助：

面具的持有数量
已经满了不是吗！

人格面具的持有数
不是满吗！

人格面具的持有数
不是很满吗！"
"town_persona_max_YUSUKE__0","已经不能再拥有更多的人格面具了吗……","town_persona_max_YUSUKE__0","机翻辅助：

已经不能再拿更多
面具了吗……

再也没有比这更好的人格面具了吗……"
"town_persona_max_FUTABA__0","不能再拥有更多的人格面具了！","town_persona_max_FUTABA__0","机翻辅助：

已经不能再拿更多面具了哦！

不能再拥有人格面具了！"
"town_persona_max_AKECHI__0","看起来你的人格面具数量已经满了呢。","town_persona_max_AKECHI__0","机翻辅助：

面具的持有数量
好像满了耶。

人格面具的持有数
好象满。

好像有很多人格面具。"
"town_persona_max_P3HERO2_0","人格面具的持有数量已经满了呢。","town_persona_max_P3HERO2_0","机翻辅助：

面具的持有数量
已经满了呢。

人格面具的持有数
变得满了。

人格面具的持有数
已经满了。"
"town_persona_max_MAKOTO__0","人格面具的持有数量真满呢。","town_persona_max_MAKOTO__0","机翻辅助：

面具的持有数量已经满了呢。

人格面具的持有数很多呢。

人格面具的持有数量很多呢。"
"town_persona_max_HARU_me_0","再也无法拥有更多的人格了呢……","town_persona_max_HARU_me_0","机翻辅助：

已经不能再拿更多
面具了呢……

已经不能再拥有人格面具了……


已经不能再拥有人格面具了呢……"
"town_persona_max_P4HERO__0","人格面具的持有数量已经满了呢。","town_persona_max_P4HERO__0","机翻辅助：

面具的持有数量
已经满了啊。

人格面具的持有数已经满了。


人格面具的持有量已经满了。"
"town_persona_max_CHIE_me_0","人格面具的持有数量已经满了！","town_persona_max_CHIE_me_0","机翻辅助：

面具的持有数量已经满了哦！

人格面具的持有数已经满了！

有很多人格面具哦！"
"town_persona_max_YUKIKO__0","人格面具的持有数量好像很满了呢……","town_persona_max_YUKIKO__0","机翻辅助：

面具的持有数量已经满了呢……

人格面具的持有数很满啊……

人格面具的持有数量很多呢……"
"town_persona_max_RISE_me_0","拥有的人格面具数量已经满了。","town_persona_max_RISE_me_0","机翻辅助：

面具的持有数量已经满了哦。

人格面具的持有数已经满了。

有很多人格面具。"
"town_persona_max_KANJI_m_0","你的人格面具持有数量
不是已经满了吗？","town_persona_max_KANJI_m_0","机翻辅助：

面具的持有数量
不是已经满了咩？

人格面具的持有数
不是很多吗？

人格面具的持有量不是很多吗？"
"town_persona_max_NAOTO_m_0","似乎是无法再拥有更多的人格面具了……","town_persona_max_NAOTO_m_0","机翻辅助：

好像不能再拿更多面具了耶……

似乎不能再拥有人格面具了……

好像不能再拥有人格面具了……"
"town_persona_max_KUMA_me_0","拥有的人格面具数量已经爆满了熊熊～！","town_persona_max_KUMA_me_0","机翻辅助：

面具的持有数量
已经爆满了小熊～！

人格面具的持有数
变成了面包的小熊～！

人格面具的持有数变成了
面包的小熊～！"
"town_persona_max_YOUSUKE_0","人格面具的持有数量好像要溢出来了哦？","town_persona_max_YOUSUKE_0","机翻辅助：

面具的数量快要满出来了耶？

人格面具的数量快要溢出来了。

人格面具的数量快要溢出了哟？"
"town_persona_max_YUKARI__0","人格面具的持有数量不是已经很满了吗？","town_persona_max_YUKARI__0","机翻辅助：

面具的持有数量已经满了不是吗？

人格面具的持有数不是满了吗？

人格面具的持有数量不是很多吗？"
"town_persona_max_JUNPEI__0","人格面具的持有数量已经很满了哦？","town_persona_max_JUNPEI__0","机翻辅助：

面具的持有数量已经满了耶？

人格面具的持有数已经满了。

人格面具的持有数量很多啊？"
"town_persona_max_SANADA__0","人格面具的持有数量好像已经满了呢……","town_persona_max_SANADA__0","机翻辅助：

面具的持有数量
好像满了啊……

人格面具的持有数
好象满……

人格面具的持有数量好像很多……"
"town_persona_max_MITURU__0","人格面具的持有数量已经满了。","town_persona_max_MITURU__0","机翻辅助：

面具的持有数量已经满了哦。

人格面具的持有数已经满了。

有很多人格面具。"
"town_persona_max_FUKA_me_0","看起来，人格面具
的持有数量已经满了……","town_persona_max_FUKA_me_0","机翻辅助：

面具的持有数量
好像已经满了耶……

人格面具的持有数
好像满……

人格面具的持有数
好像很多……"
"town_persona_max_AMADA_m_0","人格面具的持有数量已经满了呢……","town_persona_max_AMADA_m_0","机翻辅助：

面具的持有数量已经满了呢……

人格面具的持有数很满啊……

人格面具的持有数量很多呢……"
"town_persona_max_ARAGAKI_0","喂，人格面具的持有数量已经满了。","town_persona_max_ARAGAKI_0","机翻辅助：

喂，面具的持有数量已经满了。

喂，人格面具的持有数量很多。

喂，人格面具的数量已经够多了。"
"town_persona_max_P3HERO__0","人格面具的持有数量已经满了呢。","town_persona_max_P3HERO__0","机翻辅助：

面具的持有数量已经满了呢。

人格面具的持有数很满呢。

人格面具的持有数量很多呢。"
"town_persona_max_AEGIS_m_0","拥有的人格面具数量已经达到最大值了！","town_persona_max_AEGIS_m_0","机翻辅助：

人格面具持有数已达
MAX！

人格面具的持有数是
max ！

人格面具的持有数是
Max！"
"town_item_max_RYUJI_mes_0","行李，能减少点吗？","town_item_max_RYUJI_mes_0","机翻辅助：

没有可以减少的行李吗？

行李不能减吗？

行李，能减少吗？"
"town_item_max_ANN_mes_0","所持物有点太多了吧？","town_item_max_ANN_mes_0","机翻辅助：

行李会不会有点太多了？

行李有点太多了吧？

随身行李是不是太多了？"
"town_item_max_MONA_mes_0","在宝物店卖掉一些东西，
减轻行李吧。","town_item_max_MONA_mes_0","机翻辅助：

把宝物卖掉
减少行李吧。

把宝贝卖掉，减少货物吧。


把行李减少一些吧。"
"town_item_max_YUSUKE_mes_0","所持物满满当当的。
看起来不太美观啊……","town_item_max_YUSUKE_mes_0","机翻辅助：

行李多到满出来了。
真不美……

行李都溢出来了。
不美啊……

行李到处都是。
不美啊……"
"town_item_max_FUTABA_mes_0","大家，行李装得太满了吧！","town_item_max_FUTABA_mes_0","机翻辅助：

大家行李都塞太满了啦！

大家，行李塞得太多了吧！

大家行李塞得太多了吧！"
"town_item_max_AKECHI_mes_0","建议减少行李哦。","town_item_max_AKECHI_mes_0","机翻辅助：

我提议减少行李。"
"town_item_max_P3HERO2_me_0","啊哈哈，行李有点太多了呢！","town_item_max_P3HERO2_me_0","机翻辅助：

啊哈哈，行李有点太多了呢！

啊哈哈，行李有点太多了！

哈哈，行李有点太多了！"
"town_item_max_MAKOTO_mes_0","稍微减少一些行李吧。","town_item_max_MAKOTO_mes_0","机翻辅助：

稍微减少行李吧。

我们稍微减少一下行李吧。"
"town_item_max_HARU_mes_0","得稍微减少一下行李呢。","town_item_max_HARU_mes_0","机翻辅助：

得减少行李才行呢。

你得减少一下行李。

我得把行李减少一点。"
"town_item_max_P4HERO_mes_0","让我们减少行李然后出发吧。","town_item_max_P4HERO_mes_0","机翻辅助：

减少行李后再走吧。

把行李减了再走吧。

我们少拿点行李再走吧。"
"town_item_max_CHIE_mes_0","哎呀。
所持物好像很多呢。","town_item_max_CHIE_mes_0","机翻辅助：

哎呀～
行李好多哦。

啊。
随身行李太多了。

阿恰。行李好满啊。"
"town_item_max_YUKIKO_mes_0","减少所持物会更好吧？","town_item_max_YUKIKO_mes_0","机翻辅助：

减少行李
比较好吧？


减少随身行李不好吗？

减少随身行李不好吗？"
"town_item_max_RISE_mes_0","所持物太多了！","town_item_max_RISE_mes_0","机翻辅助：

行李好多哦！

行李满了！

行李很满哦！"
"town_item_max_KANJI_mes_0","所持物太满了。","town_item_max_KANJI_mes_0","机翻辅助：

行李都满了啦。

随身行李是内裤。

随身行李会鼓鼓的。"
"town_item_max_NAOTO_mes_0","所持物看起来很满。","town_item_max_NAOTO_mes_0","机翻辅助：

行李好像都满了。

行李好像满了。

好像有很多行李。"
"town_item_max_KUMA_mes_0","哼哼哼，行李太多了啦～！","town_item_max_KUMA_mes_0","机翻辅助：

唔唔唔，行李太多啦小熊～！

小熊，行李太多了！

狗狗，行李太多了小熊～！"
"town_item_max_YOUSUKE_me_0","减少行李可能会更好吧？","town_item_max_YOUSUKE_me_0","机翻辅助：

减少行李
比较好吧？


减少行李不是更好吗？

减少行李不是更好吗？"
"town_item_max_YUKARI_mes_0","行李，减少一些会更好吧？","town_item_max_YUKARI_mes_0","机翻辅助：

减少行李比较好吧？

减少行李不是更好吗？

是不是减少行李比较好呢？"
"town_item_max_JUNPEI_mes_0","这，行李实在是太多了吧？","town_item_max_JUNPEI_mes_0","机翻辅助：

喂，行李未免太多了吧？

喂，到底是行李太多了吧？

喂，到底行李太多了吧？"
"town_item_max_SANADA_mes_0","行李太多了，
连蛋白粉也买不了了！","town_item_max_SANADA_mes_0","机翻辅助：

行李都满了
连蛋白粉都买不了啦！

行李满了
蛋白质也买不到！

行李太多
连蛋白粉都买不到！"
"town_item_max_MITURU_mes_0","应该在减少行李之后再出发。","town_item_max_MITURU_mes_0","机翻辅助：

应该减少行李后再出发吧。


应该减少随身行李后再出发吧。


应该先把行李减下来再出发吧。"
"town_item_max_FUKA_mes_0","那个，要不要减少所持物呢？","town_item_max_FUKA_mes_0","机翻辅助：

那个，要不要减少行李呢？

那个，能把随身行李减一下吗？

请问要减少随身行李吗？"
"town_item_max_AMADA_mes_0","请问，行李不会太多了吗？","town_item_max_AMADA_mes_0","机翻辅助：

等等，行李会不会太多了？）

行李是不是太多了？

是不是行李太多了？"
"town_item_max_ARAGAKI_me_0","减少行李会更好吧？","town_item_max_ARAGAKI_me_0","机翻辅助：

减少行李比较好吧？

是不是减少行李比较好呢？

减少行李不是更好吗？"
"town_item_max_P3HERO_mes_0","嗯……看起来行李太多了。","town_item_max_P3HERO_mes_0","机翻辅助：

嗯……行李好像都满了。

嗯……行李好像很多。

嗯……好像行李很多。"
"town_item_max_AEGIS_mes_0","行李太多了！","town_item_max_AEGIS_mes_0","机翻辅助：

行李满了！

行李很满！"
"town_bg00_HIKARI_mes01_0","凪小姐……","town_bg00_HIKARI_mes01_0","机翻辅助：

凪同学……

凪先生……

凪小姐……"
"town_bg00_HIKARI_mes02_0","嗯……","town_bg00_HIKARI_mes02_0","机翻辅助：

嗯……"
"town_bg00_NAGI_mes01_0","让我们在我们的能力范围内合作吧。","town_bg00_NAGI_mes01_0","机翻辅助：

在我们能力所及的范围内帮忙吧。

在我们力所能及的范围内合作吧。

在我们力所能及的范围内协助吧。"
"town_bg00_NAGI_mes02_0","不要害怕，光小姐，没关系的。","town_bg00_NAGI_mes02_0","机翻辅助：

不用害怕哦，光公子。

不用害怕，光先生。"
"town_bg00_DOE_mes01_0","……","town_bg00_DOE_mes01_0",""
"town_bg00_ANN_mes01_0","这里到底怎么了呢……","town_bg00_ANN_mes01_0","机翻辅助：

这里是怎么回事啊……

怎么回事，这里……

这是怎么回事呢？"
"town_bg00_ANN_mes02_0","要去商店看看吗？","town_bg00_ANN_mes02_0","机翻辅助：

要不要去电影院看看？

去商店看看？

要不要去商店看看？"
"town_bg00_ANN_mes03_0","那两个人，从什么时候开始在这里呢？","town_bg00_ANN_mes03_0","机翻辅助：

那两个人是从什么时候开始待在这里的？

那两个人，从什么时候开始在这里呢？

那两个人是从什么时候开始在这里的？"
"town_bg00_YUSUKE_mes01_0","首先要填饱肚子。","town_bg00_YUSUKE_mes01_0","机翻辅助：

先填饱肚子再说。

先忍一下吧。

首先是填饱肚子。"
"town_bg00_YUSUKE_mes02_0","观众似乎没有其他人了。","town_bg00_YUSUKE_mes02_0","机翻辅助：

好像没有其他观众耶。

好像没有其他观众了。

好像没有其他观众。"
"town_bg00_YUSUKE_mes03_0","不支付门票费可以吗？
我没有带够钱……","town_bg00_YUSUKE_mes03_0","机翻辅助：

不用付票钱吗？
随身携带的东西……

不用付门票钱吗？
持有……

不用付钱吗？"
"town_bg00_FUTABA_mes01_0","哎呀，肚子里的虫子真吵。","town_bg00_FUTABA_mes01_0","机翻辅助：

我身上没带钱……

喂，肚子里的虫子烦死了。

小狐狸，你肚子里的虫子太吵了。"
"town_bg00_FUTABA_mes02_0","真和春都让人担心啊……","town_bg00_FUTABA_mes02_0","机翻辅助：

肚子好饿哦。

真和春真让人担心啊……

真担心春天啊……"
