"source","target","id","developer_comments"
"chara_00B_0","适合前排：攻击和防御的平衡性良好
会不断反击和追击的爱现者。","chara_00B_0","机翻辅助：

适合前排：攻击和防御的平衡性良好
会不断反击和追击的爱现者。

前排朝向：攻击和防御的平衡很好
反击和追击一个劲地显眼。

前排朝向：攻击和防御的平衡很好
反击和追击不停的引人注目。"
"chara_00C_0","适合前排：一旦进入觉醒状态就会舍身
给予超绝伤害的无败拳击手。","chara_00C_0","机翻辅助：

适合前排：一旦进入觉醒状态就会舍身
给予超绝伤害的无败拳击手。

前排朝向：变成觉醒状态后舍身
给予超绝伤害的不败拳击手。"
"chara_00D_0","适合前后排：封印敌人能力的技能
交给学生会长，以冰块处刑。","chara_00D_0","机翻辅助：

适合前后排：封印敌人能力的技能
交给学生会长，以冰块处刑。

前后队列朝向：封印敌人能力的技能
委托，用冰腌处刑的学生会长。

前后列适合：封印敌人能力的技能
交给你，用冰腌渍处刑的学生会长。"
"chara_00E_0","无","chara_00E_0","机翻辅助：

无

没有"
"chara_00F_0","适合前后排：在奥尔吉亚模式中的攻击
能打出超高火力的暗影克星。","chara_00F_0","机翻辅助：

适合前后排：在奥尔吉亚模式中的攻击
能打出超高火力的暗影克星。

前后列朝向：用齿轮模式中的攻击
打出超高火力的对暗影兵器。

前后列朝向：在正齿轮模式中的攻击中发出超高火力的对影兵器。"
"chara_010_0","适合后排：擅长物理攻击和电击。
灵巧但体力低的小学五年级生。","chara_010_0","机翻辅助：

适合后排：擅长物理攻击和电击。
灵巧但体力低的小学五年级生。

适合后排：擅长物理攻击和电击。
虽然灵巧但体力较差的小学5年级学生。

擅长物理攻击和电击。
虽然很灵巧，但体力很差的小学5年级学生。"
"chara_011_0","适合后排：动作敏捷但体力低。
能灵活运用火焰和暗属性技能的聪明狗。","chara_011_0","机翻辅助：

适合后排：动作敏捷但体力低。
能灵活运用火焰和暗属性技能的聪明狗。

面向后排：动作快，但体力低。
善用火焰和黑暗技能的聪明狗。

适合后排：动作快但体力较差。
能使用火焰和黑暗技能的聪明的狗。"
"chara_012_0","适合前排：比任何人都耐打，攻击也很强。
相对地，非常不擅长魔法。","chara_012_0","机翻辅助：

适合前排：比任何人都耐打，攻击也很强。
相对地，非常不擅长魔法。

前排朝向：比谁都顽强攻击也强。
因此，对魔法非常不擅长。

前排朝向：比谁都顽强，攻击也强。正因为如此，他非常不擅长魔法。"
"chara_013_0","后列：善负责攻击，玲负责回复。
使用各种不可思议的招式。","chara_013_0","机翻辅助：

后列：善负责攻击，玲负责回复。
使用各种不可思议的招式。

后排朝向：善负责攻击，玲负责恢复。
使用各种神奇的技能。

后排适合：善负责攻击，玲负责回复。使用各种各样不可思议的技能。"
"chara_014_0","后列：善取回了过去的记忆。
多样化的招式依然健在。","chara_014_0","机翻辅助：

后列：善取回了过去的记忆。
多样化的招式依然健在。

后排适合：找回过去记忆的善。
多种技术依然存在。

恢复过去记忆的善。
各种技能依然存在。"
