"source","target","id","developer_comments"
"WSHOP_DISCOUNT1_P2_2","恭喜您！
这是由我亲手制作的折价券！","WSHOP_DISCOUNT1_P2_2","机翻辅助：

恭喜您！
这是由我亲手制作的折价券！

恭喜！
那是我亲手制作的打折券！

恭喜恭喜！
那边是我自制的打折券！"
"WSHOP_DISCOUNT1_P2_3","今后您[颜色 03]可以以[颜色 01]
的折扣价格购买所有商品。","WSHOP_DISCOUNT1_P2_3","机翻辅助：

今后您[颜色 03]可以以[颜色 01]
的折扣价格购买所有商品。

今后[颜色 03]所有商品以10%的折扣价格[颜色 01]
可以购买。

今后[颜色 03]所有商品都可以打10%的折扣来购买。[颜色 01]"
"WSHOP_DISCOUNT1_P2_4","
希望您能享受购物的乐趣。谢谢。","WSHOP_DISCOUNT1_P2_4","机翻辅助：


希望您能享受购物的乐趣。谢谢。

如果能让大家享受购物的乐趣就太幸运了。


希望大家购物愉快。"
"WSHOP_DISCOUNT1_P3_0","欢迎光临。","WSHOP_DISCOUNT1_P3_0","机翻辅助：

欢迎光临。"
"WSHOP_DISCOUNT1_P3_1","哎呀……您好像有
[道具 0767]呢。","WSHOP_DISCOUNT1_P3_1","机翻辅助：

哎呀……您好像有
[道具 0767]呢。

哎……您好像有
[道具 0767]。

哎呀……您好像有
[道具 0767]。"
"WSHOP_DISCOUNT1_P3_2","恭喜您！
这是由我亲手制作的折价券！","WSHOP_DISCOUNT1_P3_2","机翻辅助：

恭喜您！
这是由我亲手制作的折价券！

恭喜！
那是我亲手制作的打折券！

恭喜恭喜！
那边是我自制的打折券！"
"WSHOP_DISCOUNT1_P3_3","今后您[颜色 03]可以以[颜色 01]
的折扣价格购买所有商品。","WSHOP_DISCOUNT1_P3_3","机翻辅助：

今后您[颜色 03]可以以[颜色 01]
的折扣价格购买所有商品。

今后[颜色 03]所有商品以10%的折扣价格[颜色 01]
可以购买。

今后[颜色 03]所有商品都可以打10%的折扣来购买。[颜色 01]"
"WSHOP_DISCOUNT1_P3_4","
希望您能享受购物的乐趣。谢谢。","WSHOP_DISCOUNT1_P3_4","机翻辅助：


希望您能享受购物的乐趣。谢谢。

如果能让大家享受购物的乐趣就太幸运了。


希望大家购物愉快。"
"WSHOP_DISCOUNT2_P1_0","欢迎光临。","WSHOP_DISCOUNT2_P1_0","机翻辅助：

欢迎光临。"
"WSHOP_DISCOUNT2_P1_1","噢……
[道具 0766]和[道具 0767]的
两张好像凑齐了。","WSHOP_DISCOUNT2_P1_1","机翻辅助：

噢……
[道具 0766]和[道具 0767]的
两张好像凑齐了。

哦……
[道具 0766]和[道具 0767]
好像有两张。

哦哦……您好像
[道具 0766]和[道具 0767]各有一张呢。"
"WSHOP_DISCOUNT2_P1_2","恭喜恭喜！
分别打九折","WSHOP_DISCOUNT2_P1_2","机翻辅助：

恭喜恭喜！
分别打九折

恭喜！
因为各打九折

恭喜您！
两张加起来可以折价20％。"
"WSHOP_DISCOUNT2_P1_3","今后您[颜色 03]可以以[颜色 01]
的折扣价格购买所有商品。","WSHOP_DISCOUNT2_P1_3","机翻辅助：

今后您[颜色 03]可以以[颜色 01]
的折扣价格购买所有商品。

今后[颜色 03]所有商品都可以以20%的折扣价格[颜色 01]购买。


今后[颜色 03]所有商品都可以打20%的折扣来购买。[颜色 01]"
"WSHOP_DISCOUNT2_P1_4","
今后也请您多多关照。谢谢。","WSHOP_DISCOUNT2_P1_4","机翻辅助：


今后也请您多多关照。谢谢。

今后也请您多多关照。


今后也请多多关照。"
"WSHOP_DISCOUNT2_P2_0","欢迎光临。","WSHOP_DISCOUNT2_P2_0","机翻辅助：

欢迎光临。"
"WSHOP_DISCOUNT2_P2_1","噢……
[道具 0765]和[道具 0767]的
两张好像凑齐了。","WSHOP_DISCOUNT2_P2_1","机翻辅助：

噢……
[道具 0765]和[道具 0767]的
两张好像凑齐了。

哦……
[道具 0765]和[道具 0767]
好像有两张。

哦哦……您好像
[道具 0765]和[道具 0767]各有一张呢。"
"WSHOP_DISCOUNT2_P2_2","恭喜恭喜！
分别打九折","WSHOP_DISCOUNT2_P2_2","机翻辅助：

恭喜恭喜！
分别打九折

恭喜！
因为各打九折

恭喜您！
两张加起来可以折价20％。"
"WSHOP_DISCOUNT2_P2_3","今后您[颜色 03]可以以[颜色 01]
的折扣价格购买所有商品。","WSHOP_DISCOUNT2_P2_3","机翻辅助：

今后您[颜色 03]可以以[颜色 01]
的折扣价格购买所有商品。

今后[颜色 03]所有商品都可以以20%的折扣价格[颜色 01]购买。


今后[颜色 03]所有商品都可以打20%的折扣来购买。[颜色 01]"
"WSHOP_DISCOUNT2_P2_4","
今后也请您多多关照。谢谢。","WSHOP_DISCOUNT2_P2_4","机翻辅助：


今后也请您多多关照。谢谢。

今后也请您多多关照。


今后也请多多关照。"
"WSHOP_DISCOUNT2_P3_0","欢迎光临。","WSHOP_DISCOUNT2_P3_0","机翻辅助：

欢迎光临。"
"WSHOP_DISCOUNT2_P3_1","噢……
[道具 0765]和[道具 0766]的
两张好像凑齐了。","WSHOP_DISCOUNT2_P3_1","机翻辅助：

噢……
[道具 0765]和[道具 0766]的
两张好像凑齐了。

哦……
[道具 0765]和[道具 0766]
好像有两张。

哦哦……您好像
[道具 0765]和[道具 0766]各有一张呢。"
"WSHOP_DISCOUNT2_P3_2","恭喜恭喜！
分别打九折","WSHOP_DISCOUNT2_P3_2","机翻辅助：

恭喜恭喜！
分别打九折

恭喜！
因为各打九折

恭喜您！
两张加起来可以折价20％。"
"WSHOP_DISCOUNT2_P3_3","今后您[颜色 03]可以以[颜色 01]
的折扣价格购买所有商品。","WSHOP_DISCOUNT2_P3_3","机翻辅助：

今后您[颜色 03]可以以[颜色 01]
的折扣价格购买所有商品。

今后[颜色 03]所有商品都可以以20%的折扣价格[颜色 01]购买。


今后[颜色 03]所有商品都可以打20%的折扣来购买。[颜色 01]"
"WSHOP_DISCOUNT2_P3_4","
今后也请您多多关照。谢谢。","WSHOP_DISCOUNT2_P3_4","机翻辅助：


今后也请您多多关照。谢谢。

今后也请您多多关照。


今后也请多多关照。"
"WSHOP_DISCOUNT3_P1_0","欢迎光临。","WSHOP_DISCOUNT3_P1_0","机翻辅助：

欢迎光临。"
"WSHOP_DISCOUNT3_P1_1","真是太棒了……您好像
集齐了所有的折价券呢！","WSHOP_DISCOUNT3_P1_1","机翻辅助：

真是太棒了……您好像
集齐了所有的折价券呢！

多么美妙……
好像备齐了所有的打折券呢！

真是太棒了……
好像所有的打折券都准备好了呢！"
"WSHOP_DISCOUNT3_P1_2","今后您[颜色 03]可以以[颜色 01]
折价30％的价格购买所有商品！","WSHOP_DISCOUNT3_P1_2","机翻辅助：

今后您[颜色 03]可以以[颜色 01]
折价30％的价格购买所有商品！

今后[颜色 03]所有商品都能以30%的折扣价格[颜色 01]
购买！

今后[颜色 03]所有商品都能以30%的折让价格[颜色 01]来购买！"
"WSHOP_DISCOUNT3_P1_3","
今后也请您继续光顾本店。谢谢。","WSHOP_DISCOUNT3_P1_3","机翻辅助：


今后也请您继续光顾本店。谢谢。

今后也请多多关照。


今后也请您一如既往地惠顾。"
"WSHOP_OUT_NAGI_0_0","欢迎再度光临。","WSHOP_OUT_NAGI_0_0","机翻辅助：

欢迎再度光临。

下次再来哦。

欢迎再次光临。"
"WSHOP_OUT_NAGI_1_0","路上小心。","WSHOP_OUT_NAGI_1_0","机翻辅助：

路上小心。

路上小心哦。"
"WSHOP_OUT_THEODORE_0_0","谢谢您的使用。","WSHOP_OUT_THEODORE_0_0","机翻辅助：

谢谢您的使用。

感谢您的使用。"
"WSHOP_OUT_THEODORE_1_0","请小心慢走。","WSHOP_OUT_THEODORE_1_0","机翻辅助：

请小心慢走。

路上小心，慢走。

路上小心，路上小心。"
"WSHOP_OUT_THEODORE_2_0","期待各位再次光临。","WSHOP_OUT_THEODORE_2_0","机翻辅助：

期待各位再次光临。

期待您的再次使用。

等待您的再次使用。"
"WSHOP_THEO_SHOP_1ST_IN_M_0","【追加新商品】
当
出售在迷宫中获得的[颜色 03]素材[颜色 01]时，
西奥多会使用爆米花机
[颜色 03]追加新商品[颜色 01]。","WSHOP_THEO_SHOP_1ST_IN_M_0","机翻辅助：

【追加新商品】
当
出售在迷宫中获得的[颜色 03]素材[颜色 01]时，
西奥多会使用爆米花机
[颜色 03]追加新商品[颜色 01]。

【新商品的追加】

卖掉迷宫中可以得到的[颜色 03]素材，[颜色 01]西奥多使用爆米花机，

有追加新商品的[颜色 03]。[颜色 01]

【追加新商品】

可以在迷宫中买到[颜色 03]出售素材[颜色 01]
和
西奥多使用爆米花制造商[颜色 03][颜色 01]追加新商品。"
"WSHOP_THEO_SHOP_1ST_IN_M_1","【快要追加的商品】

商品的追加，
[颜色 03]素材可能需要多个[颜色 01]。

必要素材不足时，会显示
[颜色 03]“WANTED”[颜色 01]。","WSHOP_THEO_SHOP_1ST_IN_M_1","机翻辅助：

【快要追加的商品】

商品的追加，
[颜色 03]素材可能需要多个[颜色 01]。

必要素材不足时，会显示
[颜色 03]“WANTED”[颜色 01]。

【即将追加的商品】

追加商品
[颜色 03][颜色 01]需要复数的素材。


不足时[颜色 03][颜色 01]会显示“WANTED”。】

【马上就要追加的商品】

追加商品时，有
[颜色 03]需要多个素材的情况。[颜色 01]
必要素材不足的情况下，会显示

“WANTED”[颜色 03]。[颜色 01]"
"WSHOP_THEO_SHOP_1ST_IN_M_2_0","在商品上按[颜色 03]Y键[颜色 01]的话，能确认
不足素材的详细情况。","WSHOP_THEO_SHOP_1ST_IN_M_2_0","机翻辅助：

在商品上按[颜色 03]Y键[颜色 01]的话，能确认
不足素材的详细情况。

按下[颜色 03]Y键[颜色 01]，
可以确认不足素材的详细资讯。

在商品上按下[颜色 03]Y键[颜色 01]
，可以确认不足素材的详细情况。"
"WSHOP_THEO_SHOP_1ST_IN_M_3_0","【不足素材的情报】

[颜色 03]可以确认素材的取得方法和地点[颜色 01]

等资讯，有想要的商品时可以活用这个功能。】","WSHOP_THEO_SHOP_1ST_IN_M_3_0","机翻辅助：

【不足素材的情报】

[颜色 03]可以确认素材的取得方法和地点[颜色 01]

等资讯，有想要的商品时可以活用这个功能。】

【不足素材的信息】

[颜色 03][颜色 01]素材的入手方法和场所
等
因为能确认，有想要的商品的时候活用也不错吧。

【不足素材的信息】

[颜色 03]素材的入手方法和场所[颜色 01]等可以确认，有想要的商品的时候
活用也不错吧。"
"WSHOP_THEO_SHOP_1ST_IN_M_3_1","如果卖掉素材钱也能得到，
新的商品也被追加，
积极地试着出售吧。","WSHOP_THEO_SHOP_1ST_IN_M_3_1","机翻辅助：

如果卖掉素材钱也能得到，
新的商品也被追加，
积极地试着出售吧。

贩卖素材可以获得金钱，

也会追加新的商品，积极贩卖吧。】

卖掉素材既能赚到钱，又能追加新的商品，所以试着积极卖掉素材吧。"
"WSHOP_TUTORIAL_UNKNOWN_0","【鉴定】

捡到的未鉴定品[颜色 03]鉴定[颜色 01]的事，
[颜色 03]能得到被赋予了各种各样的能力的饰品[颜色 01]
。

积极地鉴定一下吧。","WSHOP_TUTORIAL_UNKNOWN_0","机翻辅助：

【鉴定】

捡到的未鉴定品[颜色 03]鉴定[颜色 01]的事，
[颜色 03]能得到被赋予了各种各样的能力的饰品[颜色 01]
。

积极地鉴定一下吧。

【鉴定】

[颜色 03]鉴定捡到的未鉴定品[颜色 01]
[颜色 03][颜色 01]可以获得

赋予各种能力的饰品。
积极鉴定吧。】

【鉴定】

通过对捡到的未鉴定品进行[颜色 03]鉴定，[颜色 01]
可以得到赋予各种能力的首饰[颜色 03]。[颜色 01]
积极地鉴定一下吧。"
"SEL_WSHOP_QUSET_02_010_0","是","SEL_WSHOP_QUSET_02_010_0",""
"SEL_WSHOP_QUSET_02_010_1","否","SEL_WSHOP_QUSET_02_010_1",""
"SEL_WSHOP_QUSET_12_010_0","是","SEL_WSHOP_QUSET_12_010_0",""
"SEL_WSHOP_QUSET_12_010_1","否","SEL_WSHOP_QUSET_12_010_1",""
"SEL_WSHOP_QUSET_22_010_0","是","SEL_WSHOP_QUSET_22_010_0",""
"SEL_WSHOP_QUSET_22_010_1","否","SEL_WSHOP_QUSET_22_010_1",""
"WSHOP_EXP_EFFECT_T_0","武器“攻击力”，防具“防御力”高
选择的话，基本上没有问题。","WSHOP_EXP_EFFECT_T_0","机翻辅助：

武器“攻击力”，防具“防御力”高
选择的话，基本上没有问题。

武器是“攻击力”，防具是“防御力”高
如果选择东西的话，基本上没有问题。

武器选择“攻击力”、防具选择“防御力”高的
物品，基本上就没问题了。"
"WSHOP_EXP_EFFECT_T_1","但是，那个以外也有
拥有了“特殊的效果”的装备品存在。","WSHOP_EXP_EFFECT_T_1","机翻辅助：

但是，那个以外也有
拥有了“特殊的效果”的装备品存在。

不过，除此之外也有
拥有“特殊效果”的装备品。】

但是，除此之外还有拥有“特殊效果”的装备。"
"WSHOP_EXP_EFFECT_T_2","例如，给予“状态异常”的效果，
“力”和“魔”等增加……等等。","WSHOP_EXP_EFFECT_T_2","机翻辅助：

例如，给予“状态异常”的效果，
“力”和“魔”等增加……等等。

例如给予“状态异常”的效果，
“力量”和“魔”等增加……等等。

比如说，给予“异常状态”的效果、
增加“力量”或“魔力”等等。】"
"WSHOP_EXP_EFFECT_T_3","在与暗影的战斗中，也有能得到的钱
增加的效果。","WSHOP_EXP_EFFECT_T_3","机翻辅助：

在与暗影的战斗中，也有能得到的钱
增加的效果。

在和暗影的战斗中，得到的钱
也有增加的效果的东西。

也有在跟暗影战斗时，
能增加获得金钱的效果。】"
"WSHOP_EXP_EFFECT_T_4","根据情况，选择重视“特殊效果”的
装备也是一种方法。","WSHOP_EXP_EFFECT_T_4","机翻辅助：

根据情况，选择重视“特殊效果”的
装备也是一种方法。

根据情况，重视“特殊效果”
选择装备也是一种方法。

视情况而定，选择重视“特殊效果”的
装备也是一种手段。】"
"WSHOP_EXP_DLC_ITEM_0_0","你离开座位时，有
包裹寄给你。","WSHOP_EXP_DLC_ITEM_0_0","机翻辅助：

你离开座位时，有
包裹寄给你。

离开座位的时候，你的行李送到了。


如果你不在的话，寄给你的行李就送到了。"
"WSHOP_EXP_DLC_ITEM_0_1","这一定是能在冒险中派上用场的道具。
请务必收下。","WSHOP_EXP_DLC_ITEM_0_1","机翻辅助：

这一定是能在冒险中派上用场的道具。
请务必收下。

一定是对冒险有用的项目。
请务必收下。

一定是对冒险有用的项目。请务必收下。"
"WSHOP_EXP_DLC_ITEM_1_0","哎呀，
看来您的道具栏已经满了呢。","WSHOP_EXP_DLC_ITEM_1_0","机翻辅助：

哎呀，
看来您的道具栏已经满了呢。

嗯，
好像行李很多呢。

哎呀，行李好像满了。"
"WSHOP_EXP_DLC_ITEM_1_1","请先腾出一些空间再
过来一趟吧。","WSHOP_EXP_DLC_ITEM_1_1","机翻辅助：

请先腾出一些空间再
过来一趟吧。

请稍微空出一点空间后再来一次。


请空出一点空间再来。"
"WSHOP_EXP_DLC_ITEM_2_0","请收下道具。　　（暂定）","WSHOP_EXP_DLC_ITEM_2_0","机翻辅助：

请收下道具。　　（暂定）

请收下。"
"WSHOP_EXP_DLC_ITEM_3_0","这是暂定道具。
请收下。","WSHOP_EXP_DLC_ITEM_3_0","机翻辅助：

这是暂定道具。
请收下。

临时安装。
请收下。

成为临时安装。请收下。"
"WSHOP_EXP_DLC_ITEM_3_1","[占位B 01]　得到啦！","WSHOP_EXP_DLC_ITEM_3_1","机翻辅助：

[占位B 01]　得到啦！

[占位B 01]　得到了！"
"WSHOP_EXP_DLC_ITEM_4_0","这是暂定道具。
请收下。","WSHOP_EXP_DLC_ITEM_4_0","机翻辅助：

这是暂定道具。
请收下。

临时安装。
请收下。

成为临时安装。请收下。"
"WSHOP_EXP_DLC_ITEM_4_1","[占位B 01]　得到啦！","WSHOP_EXP_DLC_ITEM_4_1","机翻辅助：

[占位B 01]　得到啦！

[占位B 01]　得到了！"
"WSHOP_EXP_DLC_ITEM_5_0","这是暂定道具。
请收下。","WSHOP_EXP_DLC_ITEM_5_0","机翻辅助：

这是暂定道具。
请收下。

临时安装。
请收下。

成为临时安装。请收下。"
"WSHOP_EXP_DLC_ITEM_5_1","[占位B 01]　得到啦！","WSHOP_EXP_DLC_ITEM_5_1","机翻辅助：

[占位B 01]　得到啦！

[占位B 01]　得到了！"
"WSHOP_EXP_HELLO_THEODORE_0","您有什么问题吗？","WSHOP_EXP_HELLO_THEODORE_0","机翻辅助：

您有什么问题吗？"
"WSHOP_EXP_HELLO_NAGI_0","您有什么问题吗？","WSHOP_EXP_HELLO_NAGI_0","机翻辅助：

您有什么问题吗？"
"WSHOP_EXP_ITEM_ADD_ABOUT_0","变卖素材","WSHOP_EXP_ITEM_ADD_ABOUT_0","机翻辅助：

变卖素材

材料的出售

出售材料"
"WSHOP_EXP_ITEM_ADD_ABOUT_1","通过特殊条件取得的素材","WSHOP_EXP_ITEM_ADD_ABOUT_1","机翻辅助：

通过特殊条件取得的素材

特殊条件下入手的素材

在特殊条件下得到的材料"
"WSHOP_EXP_ITEM_ADD_ABOUT_2","返回","WSHOP_EXP_ITEM_ADD_ABOUT_2","机翻辅助：

返回

退席"
"WSHOP_EXP_NEW_ITEM_T_0","若是将您在迷宫里获得的“素材”变卖给我们，
或许就能制作出新的商品。","WSHOP_EXP_NEW_ITEM_T_0","机翻辅助：

若是将您在迷宫里获得的“素材”变卖给我们，
或许就能制作出新的商品。

如果能把在迷宫中得到的“素材”卖给我的话，也许能制作出新的商品。


如果能把在迷宫得到的“素材”卖给我们的话，也许能做出新的商品。"
"WSHOP_EXP_NEW_ITEM_T_1","不过，有些商品需要复数的“素材”。
","WSHOP_EXP_NEW_ITEM_T_1","机翻辅助：

不过，有些商品需要复数的“素材”。


但是，也有根据商品“素材”变成复数个
必要的情况。

但是，根据商品的不同，也有需要多个“素材”的情况。"
"WSHOP_EXP_NEW_ITEM_T_2","这种时候，我们会在“商品一览”中
以“WANTED”标示。","WSHOP_EXP_NEW_ITEM_T_2","机翻辅助：

这种时候，我们会在“商品一览”中
以“WANTED”标示。

那个情况作为“WANTED”，
商品一览通知。"
"WSHOP_EXP_NEW_ITEM_T_3","若想确认不足的“素材”，
请告诉我们“素材确认”。　　（暂定）","WSHOP_EXP_NEW_ITEM_T_3","机翻辅助：

若想确认不足的“素材”，
请告诉我们“素材确认”。　　（暂定）

确认缺少的“素材”的时候，请申请“素材确认”。


确认不足的“素材”时，请申请“确认素材”。"
"WSHOP_EXP_NEW_ITEM_T_4","我想应该能
提供您一些有用的情报，协助您收集不足的素材。","WSHOP_EXP_NEW_ITEM_T_4","机翻辅助：

我想应该能
提供您一些有用的情报，协助您收集不足的素材。

我想在收集不足素材的时候，能告诉你有用的信息吗。


我想在收集不足素材的时候，能告知一些有用的信息。"
"WSHOP_EXP_RARE_MATERIAL__0","暗影之中，也存在着会掉落“稀有素材”的个体。
","WSHOP_EXP_RARE_MATERIAL__0","机翻辅助：

暗影之中，也存在着会掉落“稀有素材”的个体。


暗影中也有把“稀少的素材”弄掉的存在。


暗影中也有将“稀少的素材”去掉的存在。"
"WSHOP_EXP_RARE_MATERIAL__1","若想取得“稀有素材”，
必须以“特殊条件”打倒暗影。　　（暂定）","WSHOP_EXP_RARE_MATERIAL__1","机翻辅助：

若想取得“稀有素材”，
必须以“特殊条件”打倒暗影。　　（暂定）

为了得到，需要
用“特殊的条件”打倒暗影。

为了得到，必须用
“特殊的条件”打倒暗影。"
"WSHOP_EXP_RARE_MATERIAL__2","比方说，发动总攻击，或是针对弱点属性攻击
等，试着给予致命一击如何呢？","WSHOP_EXP_RARE_MATERIAL__2","机翻辅助：

比方说，发动总攻击，或是针对弱点属性攻击
等，试着给予致命一击如何呢？

例如，用总攻和弱点属性刺等试着刺止怎么样？


譬如，用附有总攻击和弱点属性等试着刺止住怎样？"
"WSHOP_EXP_RARE_MATERIAL__3","若是有“稀有素材”，或许就能
制作出强力的装备。　　（暂定）","WSHOP_EXP_RARE_MATERIAL__3","机翻辅助：

若是有“稀有素材”，或许就能
制作出强力的装备。　　（暂定）

如果有“稀少的素材”，说不定能制作强有力的装备哟。


如果有“稀有的素材”的话，也许能做出强力的装备哦。"
"WSHOP_EXP_RARE_MATERIAL__4","我建议您
试着以各种方法打倒暗影。　　（暂定）","WSHOP_EXP_RARE_MATERIAL__4","机翻辅助：

我建议您
试着以各种方法打倒暗影。　　（暂定）


推荐用各种各样的方法，试着推倒暗影。

我建议您尝试各种方法来放倒暗影。"
"speaker_マーガレット","玛格丽特","speaker_マーガレット","翻译匹配：PQ2"
"speaker_ナギ","凪","speaker_ナギ","翻译匹配：PQ2"
"speaker_テオドア","西奥多","speaker_テオドア","翻译匹配：PQ2"
"speaker_堂島 菜々子","堂岛 菜菜子","speaker_堂島 菜々子","翻译匹配：PQ2"
"speaker_だいだら．のオヤジ","大太鼓老爹","speaker_だいだら．のオヤジ","机翻辅助：

大太鼓老爹

黛达拉。的老爸

花花公子"
